#E_pot E_kin E_opt Temperature
504.66 1709.78 776.77 739.585
514.922 1704.5 781.393 737.301
519.689 1704.78 786.017 737.422
514.383 1714.3 790.641 741.54
522.414 1711.28 795.264 740.234
533.141 1705.88 799.888 737.894
522.797 1719.61 804.512 743.834
533.245 1714.89 809.135 741.793
534.166 1718.36 813.759 743.296
533.771 1723.11 818.383 745.35
548.84 1713.56 823.006 741.217
538.746 1727.65 827.63 747.315
547.115 1724.21 832.253 745.824
551.273 1724.75 836.877 746.06
551.792 1728.74 841.501 747.786
560.417 1724.97 846.124 746.152
555.475 1734.35 850.748 750.21
558.523 1736.07 855.372 750.957
565.615 1734 859.995 750.06
566.064 1738.06 864.619 751.816
567.062 1741.61 869.242 753.353
577.086 1736.68 873.866 751.218
569.221 1748.74 878.49 756.436
578.884 1743.88 883.113 754.333
588.323 1739.5 887.737 752.44
579.006 1752.53 892.361 758.074
592.699 1744.43 896.984 754.572
590.033 1751.5 901.608 757.632
591.852 1754.21 906.232 758.8
596.541 1754.47 910.855 758.916
604.775 1751.19 915.479 757.496
597.191 1763.06 920.102 762.628
608.822 1756.72 924.726 759.889
609.679 1760.57 929.35 761.553
611.614 1763 933.973 762.605
612.596 1766.55 938.597 764.139
616.385 1767.88 943.221 764.715
615.556 1772.99 947.844 766.924
616.931 1776.43 952.468 768.415
624.215 1774.22 957.091 767.456
617.058 1785.26 961.715 772.234
628.952 1778.74 966.339 769.413
627.731 1784.24 970.962 771.791
627.811 1788.61 975.586 773.684
642.307 1779.85 980.21 769.893
633.174 1792.65 984.833 775.431
649.26 1781.77 989.457 770.724
650.274 1785.3 994.08 772.25
644.283 1795.6 998.704 776.707
655.365 1789.85 1003.33 774.217
656.697 1792.94 1007.95 775.553
661.007 1793.43 1012.58 775.767
659.975 1799.3 1017.2 778.305
664.087 1799.88 1021.82 778.557
668.871 1799.72 1026.45 778.489
671.907 1801.34 1031.07 779.187
675.255 1802.54 1035.69 779.708
678.396 1804.49 1040.32 780.552
682.849 1804.33 1044.94 780.484
680.734 1811.44 1049.56 783.555
686.775 1810.26 1054.19 783.045
683.617 1817.54 1058.81 786.195
699.519 1807.19 1063.43 781.717
694.365 1816.55 1068.06 785.767
693.791 1821.65 1072.68 787.973
703.849 1816.89 1077.31 785.914
700.142 1824.44 1081.93 789.182
710.913 1819.09 1086.55 786.866
707.586 1826.48 1091.18 790.062
716.775 1822.51 1095.8 788.345
716.742 1826.91 1100.42 790.247
725.557 1823.03 1105.05 788.573
715.959 1836.92 1109.67 794.581
722.005 1835.75 1114.29 794.074
732.995 1829.95 1118.92 791.565
723.354 1843.28 1123.54 797.331
741.073 1831.23 1128.17 792.119
737.261 1839.33 1132.79 795.621
739.27 1841.88 1137.41 796.724
752.293 1833.86 1142.04 793.256
752.052 1838.47 1146.66 795.25
751.314 1844.15 1151.28 797.706
766.199 1834.16 1155.91 793.385
755.543 1848.86 1160.53 799.744
766.409 1843.41 1165.15 797.387
765.819 1848.26 1169.78 799.483
770.324 1848.69 1174.4 799.672
782.073 1841.88 1179.03 796.727
777.876 1850.53 1183.65 800.468
782.001 1850.87 1188.27 800.615
791.645 1846.52 1192.9 798.731
786.275 1855.9 1197.52 802.788
797.025 1850.36 1202.14 800.393
797.834 1854.14 1206.77 802.026
799.776 1856.8 1211.39 803.179
805.512 1855.81 1216.01 802.752
809.11 1857.05 1220.64 803.285
816.293 1854.61 1225.26 802.229
812.631 1862.38 1229.89 805.593
826.852 1853.62 1234.51 801.801
821.354 1863.22 1239.13 805.955
826.686 1862.75 1243.76 805.751
830.832 1863.36 1248.38 806.017
828.701 1869.84 1253 808.821
838.567 1864.76 1257.63 806.623
843.212 1865.06 1262.25 806.753
841.614 1870.81 1266.87 809.239
845.297 1872.34 1271.5 809.9
850.396 1871.79 1276.12 809.663
854.864 1871.94 1280.75 809.729
860.44 1870.93 1285.37 809.289
862.401 1873.83 1289.99 810.546
860.109 1880.69 1294.62 813.511
866.924 1878.44 1299.24 812.541
875.636 1875 1303.86 811.049
872.806 1881.86 1308.49 814.018
878.789 1880.85 1313.11 813.582
886.336 1878.3 1317.73 812.479
891.899 1877.11 1322.36 811.964
891.39 1882.35 1326.98 814.229
895.225 1883.46 1331.61 814.708
896.323 1886.81 1336.23 816.161
904.66 1883.14 1340.85 814.574
910.169 1882.45 1345.48 814.275
915.695 1881.43 1350.1 813.834
919.461 1882.44 1354.72 814.27
917.097 1889.24 1359.35 817.209
927.345 1884.56 1363.97 815.187
922.88 1893.03 1368.59 818.851
935.987 1885.12 1373.22 815.427
930.484 1894.82 1377.84 819.623
939.024 1891.38 1382.47 818.135
945.185 1890.46 1387.09 817.74
934.838 1904.55 1391.71 823.833
950.136 1894.79 1396.34 819.612
956.604 1892.86 1400.96 818.777
954.332 1899.91 1405.58 821.828
958.539 1900.26 1410.21 821.975
956.205 1907.01 1414.83 824.896
966.966 1901.55 1419.45 822.536
966.493 1906.34 1424.08 824.606
967.891 1909.61 1428.7 826.02
978.339 1904.12 1433.33 823.647
981.015 1906.38 1437.95 824.623
981.58 1910.47 1442.57 826.395
985.19 1911.15 1447.2 826.686
995.673 1906.02 1451.82 824.471
986.314 1919.21 1456.44 830.174
1009.17 1901.74 1461.07 822.618
1003.55 1911.8 1465.69 826.969
1017.38 1902.62 1470.31 823
1013.68 1911.26 1474.94 826.736
1010.46 1918.57 1479.56 829.898
1024.02 1910.59 1484.19 826.445
1030.18 1909.02 1488.81 825.766
1017.98 1925.17 1493.43 832.752
1039.97 1909.05 1498.06 825.778
1025.18 1927.48 1502.68 833.751
1034.32 1923.29 1507.3 831.938
1035.24 1926.78 1511.93 833.45
1034.12 1932.37 1516.55 835.868
1043.22 1928.17 1521.17 834.049
1048.29 1927.7 1525.8 833.846
1048.41 1932.33 1530.42 835.848
1055.25 1930.25 1535.05 834.948
1064.12 1926.21 1539.67 833.202
1067.1 1927.73 1544.29 833.859
1078.44 1921.45 1548.92 831.144
1075.8 1928.37 1553.54 834.137
1086.19 1922.74 1558.16 831.699
1095.32 1918.32 1562.79 829.789
1096.5 1921.65 1567.41 831.231
1104.1 1919.06 1572.03 830.111
1101.52 1926.02 1576.66 833.118
1105.76 1926.79 1581.28 833.454
1109.32 1927.99 1585.91 833.974
1119.08 1922.8 1590.53 831.728
1130.22 1916.44 1595.15 828.977
1130.15 1920.89 1599.78 830.903
1140.89 1915.33 1604.4 828.498
1144.84 1915.91 1609.02 828.747
1147.07 1918.28 1613.65 829.772
1153.6 1916.7 1618.27 829.088
1154.84 1920.02 1622.89 830.525
1158.84 1920.82 1627.52 830.872
1158.59 1925.69 1632.14 832.976
1156.08 1932.97 1636.77 836.127
1156.48 1936.97 1641.39 837.856
1158.71 1939.75 1646.01 839.06
1164 1938.97 1650.64 838.72
1167.47 1940.12 1655.26 839.219
1179.8 1932.86 1659.88 836.077
1183.78 1932.96 1664.51 836.12
1182.91 1938.65 1669.13 838.584
1197.16 1929.49 1673.75 834.621
1186.97 1943.11 1678.38 840.511
1212.78 1923.46 1683 832.012
1195.75 1943.87 1687.63 840.84
1207.04 1937.85 1692.25 838.236
1210.39 1939.44 1696.87 838.926
1209 1944.77 1701.5 841.229
1219.65 1939.24 1706.12 838.84
1228.52 1935.29 1710.74 837.129
1224.61 1943.41 1715.37 840.644
1241.48 1931.88 1719.99 835.657
1234.48 1943.32 1724.61 840.603
1240.08 1942.36 1729.24 840.19
1245.85 1941.53 1733.86 839.831
1248.99 1942.96 1738.48 840.447
1256.14 1940.78 1743.11 839.505
1253.32 1947.84 1747.73 842.561
1257.13 1948.99 1752.36 843.058
1259.45 1951.5 1756.98 844.14
1262.35 1953.15 1761.6 844.856
1261.62 1958.47 1766.23 847.155
1285.12 1940.2 1770.85 839.255
1265.84 1963.05 1775.47 849.138
1293.62 1941.08 1780.1 839.634
1281.05 1957.36 1784.72 846.676
1308.89 1935.26 1789.34 837.118
1299.99 1948.22 1793.97 842.725
1303.63 1949.21 1798.59 843.149
1315.12 1943.07 1803.22 840.496
1311.25 1951.12 1807.84 843.979
1315.18 1952.3 1812.46 844.49
1315.92 1955.9 1817.09 846.047
1318.14 1958.67 1821.71 847.245
1328.04 1953.51 1826.33 845.01
1328.91 1957.04 1830.96 846.538
1333.64 1957.38 1835.58 846.684
1337.76 1957.86 1840.2 846.894
1348.8 1951.71 1844.83 844.234
1343.21 1961.36 1849.45 848.407
1356.66 1953.19 1854.08 844.874
1347.13 1966.86 1858.7 850.787
1355.08 1964.39 1863.32 849.716
1349.63 1973.87 1867.95 853.818
1370.18 1958.49 1872.57 847.164
1371.16 1962.11 1877.19 848.73
1381.87 1955.95 1881.82 846.067
1388.82 1954.06 1886.44 845.249
1378.2 1968.87 1891.06 851.656
1391.91 1960.35 1895.69 847.969
1385.63 1970.72 1900.31 852.455
1398.04 1963.52 1904.94 849.341
1398.35 1967.64 1909.56 851.124
1404.29 1966.59 1914.18 850.667
1402.38 1972.8 1918.81 853.358
1416.53 1963.75 1923.43 849.441
1414.44 1970.58 1928.05 852.395
1411.62 1977.95 1932.68 855.585
1414.06 1980.17 1937.3 856.545
1424.94 1974.04 1941.92 853.892
1429.93 1973.9 1946.55 853.831
1429.59 1978.97 1951.17 856.026
1440.44 1973.02 1955.8 853.449
1438 1980.14 1960.42 856.531
1438.18 1984.3 1965.04 858.331
1451.29 1976.36 1969.67 854.895
1449.48 1982.96 1974.29 857.751
1455.71 1980.89 1978.91 856.855
1460.42 1981.2 1983.54 856.99
1468.51 1977.82 1988.16 855.527
1475.93 1975.23 1992.78 854.407
1481.88 1973.83 1997.41 853.799
1481.86 1978.45 2002.03 855.797
1486.04 1979.17 2006.66 856.112
1483.65 1986.08 2011.28 859.102
1501.69 1973.29 2015.9 853.565
1498.96 1980.13 2020.53 856.526
1509.95 1974.06 2025.15 853.9
1504.42 1984.07 2029.77 858.231
1514.38 1978.95 2034.4 856.016
1526.13 1972.02 2039.02 853.019
1521.43 1981.25 2043.64 857.009
1529.35 1978.53 2048.27 855.834
1538.02 1974.32 2052.89 854.012
1539.42 1977.69 2057.52 855.47
1541.48 1980.54 2062.14 856.703
1545.54 1980.82 2066.76 856.827
1557.32 1974.12 2071.39 853.928
1547.79 1987.92 2076.01 859.895
1567.71 1973.19 2080.63 853.526
1557.06 1987.82 2085.26 859.854
1574.4 1975.62 2089.88 854.576
1564.07 1990.31 2094.5 860.928
1578.24 1981.19 2099.13 856.983
1584.97 1978.99 2103.75 856.033
1591.08 1977.62 2108.38 855.44
1600.36 1973.38 2113 853.605
1598.87 1979.16 2117.62 856.108
1615.38 1967.61 2122.25 851.11
1605.31 1981.8 2126.87 857.248
1627.8 1964.97 2131.49 849.97
1626.17 1970.54 2136.12 852.378
1637.15 1964.81 2140.74 849.898
1636.74 1969.68 2145.36 852.008
1645.41 1966.03 2149.99 850.428
1640.85 1975 2154.61 854.306
1641.7 1978.76 2159.24 855.933
1655.81 1969.82 2163.86 852.068
1644.44 1985.49 2168.48 858.843
1664.54 1970.64 2173.11 852.422
1646.89 1992.03 2177.73 861.672
1669.61 1974.75 2182.35 854.2
1663.14 1985.34 2186.98 858.78
1683.77 1970.09 2191.6 852.182
1675.7 1982.39 2196.22 857.502
1685.07 1977.67 2200.85 855.462
1686.51 1981.05 2205.47 856.923
1685.74 1986.49 2210.1 859.276
1692.4 1984.41 2214.72 858.378
1694.54 1986.84 2219.34 859.43
1704.96 1981.36 2223.97 857.058
1711.07 1979.6 2228.59 856.296
1727.85 1968 2233.21 851.279
1727.32 1973.19 2237.84 853.525
1730 1974.91 2242.46 854.268
1745.04 1964.81 2247.08 849.901
1734.91 1979.31 2251.71 856.172
1743.77 1975.22 2256.33 854.404
1743.43 1980.41 2260.96 856.646
1759.33 1969.09 2265.58 851.75
1755 1978.12 2270.2 855.659
1763.78 1974.27 2274.83 853.991
1767.12 1975.52 2279.45 854.533
1778.39 1969.28 2284.07 851.832
1772.79 1979.11 2288.7 856.083
1777.32 1979.45 2293.32 856.23
1779.1 1982.69 2297.94 857.634
1785.73 1980.26 2302.57 856.583
1804.54 1967 2307.19 850.849
1792.93 1982.3 2311.82 857.466
1814.94 1966.02 2316.44 850.421
1800.89 1983.66 2321.06 858.052
1821.95 1967.93 2325.69 851.249
1826.99 1967.33 2330.31 850.991
1832.93 1966.05 2334.93 850.438
1834.82 1968.84 2339.56 851.643
1837.25 1971.17 2344.18 852.649
1841.68 1971.43 2348.8 852.762
1843.35 1974.76 2353.43 854.203
1840.02 1982.45 2358.05 857.528
1852.34 1975.25 2362.68 854.414
1862.82 1969.28 2367.3 851.832
1858.73 1977.98 2371.92 855.595
1868.03 1973.69 2376.55 853.741
1873.14 1972.99 2381.17 853.439
1877.89 1973.25 2385.79 853.549
1884.18 1971.47 2390.42 852.779
1891.21 1969.28 2395.04 851.831
1891.49 1973.62 2399.66 853.708
1905.12 1964.65 2404.29 849.829
1910.63 1964.14 2408.91 849.607
1906.73 1972.52 2413.53 853.236
1919.76 1964.34 2418.16 849.697
1913.4 1974.87 2422.78 854.252
1921.51 1971.84 2427.41 852.939
1915.31 1982.46 2432.03 857.534
1922.84 1979.88 2436.65 856.418
1937.26 1970.38 2441.28 852.307
1934.47 1977.69 2445.9 855.471
1948.1 1969.03 2450.52 851.724
1945.56 1975.97 2455.15 854.727
1958.97 1967.32 2459.77 850.986
1961.99 1969.12 2464.39 851.763
1967.36 1968.04 2469.02 851.295
1985.06 1955.69 2473.64 845.956
1975.65 1969.54 2478.27 851.947
1984.7 1965.55 2482.89 850.217
1985.16 1969.29 2487.51 851.836
1996.5 1962.75 2492.14 849.006
1993.65 1970.61 2496.76 852.409
1990.4 1978.17 2501.38 855.68
2005.29 1967.94 2506.01 851.253
2005.33 1972.5 2510.63 853.226
2010.55 1972.04 2515.25 853.028
2017.88 1969.67 2519.88 852.002
2015.85 1976.4 2524.5 854.912
2016.83 1980.01 2529.13 856.476
2023.48 1978.14 2533.75 855.664
2033.19 1973.03 2538.37 853.457
2043.96 1966.88 2543 850.795
2048.01 1968 2547.62 851.278
2041.74 1978.46 2552.24 855.805
2054.8 1970.1 2556.87 852.189
2051.89 1977.95 2561.49 855.583
2056.28 1978.2 2566.11 855.691
2070.07 1969.57 2570.74 851.959
2064.09 1979.78 2575.36 856.376
2075.38 1973.44 2579.99 853.634
2064.85 1988.39 2584.61 860.097
2079.81 1978.25 2589.23 855.714
2079.85 1982.97 2593.86 857.756
2093.29 1974.28 2598.48 853.997
2088.08 1983.98 2603.1 858.191
2091.18 1985.69 2607.73 858.931
2091.36 1990.02 2612.35 860.805
2103.52 1983.08 2616.97 857.801
2097.33 1993.57 2621.6 862.339
2109.84 1986 2626.22 859.064
2112.78 1987.69 2630.85 859.794
2122.43 1982.71 2635.47 857.642
2115.67 1993.94 2640.09 862.5
2128.05 1986.25 2644.72 859.171
2130.38 1988.63 2649.34 860.202
2127.68 1995.95 2653.96 863.368
2139.68 1988.71 2658.59 860.238
2152.12 1981.31 2663.21 857.035
2150.1 1987.35 2667.83 859.651
2152.51 1990.23 2672.46 860.896
2163.85 1983.5 2677.08 857.983
2166.71 1985.28 2681.71 858.754
2175.85 1980.95 2686.33 856.88
2171.58 1989.79 2690.95 860.703
2180 1986.21 2695.58 859.158
2180.84 1990.04 2700.2 860.811
2183.43 1992.36 2704.82 861.817
2189.72 1990.46 2709.45 860.994
2193.2 1991.84 2714.07 861.591
2199.43 1990.29 2718.69 860.921
2212.5 1982.14 2723.32 857.395
2219.21 1980.29 2727.94 856.593
2223.35 1980.57 2732.57 856.716
2226.52 1982.32 2737.19 857.475
2227.9 1985.21 2741.81 858.725
2229.83 1987.97 2746.44 859.916
2236.25 1986.24 2751.06 859.167
2251.21 1976.61 2755.68 855.003
2232.2 1999.44 2760.31 864.878
2258.22 1978.99 2764.93 856.031
2254.8 1986.83 2769.55 859.424
2260.72 1985.74 2774.18 858.952
2264.28 1986.68 2778.8 859.358
2271.07 1984.85 2783.43 858.569
2275.22 1985.21 2788.05 858.723
2277.45 1987.63 2792.67 859.772
2280.45 1989.7 2797.3 860.665
2288.3 1986.46 2801.92 859.262
2289.61 1989.57 2806.54 860.609
2292.28 1991.74 2811.17 861.547
2303.53 1985.16 2815.79 858.703
2303.48 1990.37 2820.41 860.956
2304.53 1993.41 2825.04 862.272
2315.43 1987.47 2829.66 859.702
2307.07 2000.35 2834.29 865.273
2311.31 2000.69 2838.91 865.421
2319.21 1998.01 2843.53 864.259
2320.13 2001.4 2848.16 865.728
2329.2 1997.74 2852.78 864.143
2327.51 2003.81 2857.4 866.768
2335.12 2000.87 2862.03 865.498
2332.63 2007.81 2866.65 868.499
2338.44 2006.9 2871.27 868.105
2338.83 2011.29 2875.9 870.005
2340.06 2014.31 2880.52 871.31
2350.71 2008.64 2885.15 868.859
2349.32 2014.62 2889.77 871.443
2357.62 2011.47 2894.39 870.084
2349.95 2023.24 2899.02 875.174
2357.87 2020.34 2903.64 873.919
2355.58 2027.05 2908.26 876.822
2369.52 2018.5 2912.89 873.124
2369.81 2022.53 2917.51 874.868
2371.38 2025.98 2922.13 876.361
2370.48 2031.42 2926.76 878.711
2379.3 2027.26 2931.38 876.911
2387.18 2024.35 2936.01 875.652
2383.88 2032.35 2940.63 879.116
2391.12 2029.93 2945.25 878.069
2386.21 2039.06 2949.88 882.016
2392.42 2038.01 2954.5 881.563
2392.49 2042.14 2959.12 883.348
2405.38 2034.19 2963.75 879.909
2407.01 2037.47 2968.37 881.33
2410.89 2037.81 2972.99 881.477
2418.56 2035.41 2977.62 880.436
2415.12 2043.58 2982.24 883.971
2410 2053.24 2986.87 888.152
2408.23 2059.72 2991.49 890.953
2420.92 2051.8 2996.11 887.528
2423.99 2053.47 3000.74 888.249
2427.57 2054.43 3005.36 888.666
2435.6 2051.07 3009.98 887.213
2430.61 2060.7 3014.61 891.378
2433.74 2062.24 3019.23 892.043
2455.42 2046.08 3023.85 885.054
2430.58 2074.95 3028.48 897.543
2457.86 2052.88 3033.1 887.994
2445.69 2069.35 3037.73 895.118
2452.97 2066.96 3042.35 894.085
2460.21 2064.47 3046.97 893.009
2450.3 2078.86 3051.6 899.234
2473.51 2060.86 3056.22 891.445
2458.59 2079.65 3060.84 899.575
2467.22 2076.25 3065.47 898.103
2472.85 2075.43 3070.09 897.748
2476.73 2076.18 3074.71 898.075
2478.36 2079.01 3079.34 899.299
2478.27 2083.72 3083.96 901.333
2482.51 2084 3088.58 901.454
2494.19 2077.47 3093.21 898.631
2490.55 2085.47 3097.83 902.094
2500.08 2080.59 3102.46 899.979
2492.24 2093.02 3107.08 905.36
2505.94 2084.21 3111.7 901.547
2501.17 2093.47 3116.33 905.553
2506.51 2092.95 3120.95 905.327
2510.43 2093.88 3125.57 905.728
2514.83 2094.26 3130.2 905.894
2514.61 2098.93 3134.82 907.916
2524.85 2093.8 3139.44 905.696
2519.37 2103.65 3144.07 909.956
2525.43 2102.49 3148.69 909.452
2517.13 2115.05 3153.32 914.886
2534.01 2103.37 3157.94 909.836
2523.36 2118.12 3162.56 916.214
2550.74 2096.22 3167.19 906.743
2519.59 2130.69 3171.81 921.653
2554.5 2101.72 3176.43 909.12
2534.85 2125.3 3181.06 919.322
2545.07 2120.15 3185.68 917.095
2546.76 2122.71 3190.3 918.202
2550.52 2123.78 3194.93 918.662
2553.18 2125.82 3199.55 919.544
2560.64 2123.33 3204.18 918.47
2553.2 2134.74 3208.8 923.404
2562.13 2130.73 3213.42 921.669
2569.9 2128.02 3218.05 920.498
2556.62 2145.52 3222.67 928.069
2583.91 2123.67 3227.29 918.616
2563.82 2147.68 3231.92 929.004
2578.46 2138.22 3236.54 924.911
2578.12 2142.74 3241.16 926.865
2584.74 2141.19 3245.79 926.192
2575.11 2155.08 3250.41 932.201
2577.12 2157.83 3255.04 933.39
2591.47 2148.5 3259.66 929.357
2588.07 2156.23 3264.28 932.701
2590.97 2158.31 3268.91 933.6
2578.17 2175.58 3273.53 941.07
2591.14 2167.5 3278.15 937.576
2591.86 2171.24 3282.78 939.193
2596.1 2171.8 3287.4 939.434
2606.21 2166.47 3292.02 937.13
2592.2 2184.63 3296.65 944.986
2608.06 2173.8 3301.27 940.302
2611.36 2174.81 3305.9 940.738
2601.96 2188.85 3310.52 946.809
2602.88 2192.51 3315.14 948.395
2618.7 2181.47 3319.77 943.62
2615.2 2189.34 3324.39 947.023
2624.75 2185.03 3329.01 945.157
2618.33 2195.81 3333.64 949.819
2622.48 2196.57 3338.26 950.148
2626.02 2197.69 3342.88 950.633
2634.62 2193.88 3347.51 948.984
2633.1 2200.11 3352.13 951.68
2639.93 2197.88 3356.76 950.715
2646.2 2196.25 3361.38 950.013
2641.9 2205.01 3366 953.801
2648.31 2203.36 3370.63 953.085
2646.55 2209.8 3375.25 955.87
2660 2201.55 3379.87 952.305
2643.61 2221.97 3384.5 961.135
2666.92 2203.81 3389.12 953.28
2650.89 2224.03 3393.74 962.027
2666.88 2213.05 3398.37 957.277
2654.18 2230.13 3402.99 964.664
2676.08 2213.38 3407.62 957.421
2666 2227.58 3412.24 963.565
2676.8 2221.61 3416.86 960.98
2669.57 2233.16 3421.49 965.978
2682.48 2225.41 3426.11 962.627
2672.88 2239.48 3430.73 968.71
2676.34 2240.67 3435.36 969.226
2687.14 2234.83 3439.98 966.701
2694.14 2232.78 3444.6 965.813
2685.68 2245.64 3449.23 971.374
2694.93 2241.22 3453.85 969.463
2694.34 2246.4 3458.48 971.704
2701.41 2244.39 3463.1 970.834
2707.75 2242.64 3467.72 970.076
2717.63 2237.79 3472.35 967.981
2700.48 2258.93 3476.97 977.126
2711.32 2253.41 3481.59 974.735
2709.27 2259.55 3486.22 977.392
2728.69 2245.59 3490.84 971.352
2717.99 2260.3 3495.46 977.718
2724.42 2258.99 3500.09 977.151
2733.6 2254.61 3504.71 975.257
2728.31 2264.44 3509.34 979.506
2742.98 2254.63 3513.96 975.262
2728.98 2273.12 3518.58 983.262
2732.72 2274.32 3523.21 983.782
