#E_pot E_kin E_opt Temperature
494.857 1239.94 739.142 771.671
482.507 1255.16 742.356 781.137
485.704 1255.22 745.57 781.175
493.931 1250.57 748.783 778.286
495.586 1252.25 751.997 779.327
494.421 1256.27 755.211 781.828
495.621 1258.16 758.424 783.009
505.757 1252.01 761.638 779.182
500.885 1259.9 764.852 784.089
494.852 1268.53 768.065 789.459
511.014 1256.55 771.279 782.007
505.763 1264.87 774.493 787.183
501.011 1272.4 777.706 791.866
509.247 1267.71 780.92 788.95
514.206 1266.22 784.134 788.026
518.134 1265.34 787.347 787.477
514.536 1271.99 790.561 791.612
521.181 1269.11 793.775 789.823
527.19 1266.39 796.988 788.13
524.247 1272.48 800.202 791.922
523.295 1276.69 803.416 794.542
530.204 1273.27 806.629 792.408
537.45 1269.27 809.843 789.921
526.114 1283.13 813.057 798.545
538.574 1274.31 816.27 793.057
546.218 1270.31 819.484 790.57
538.511 1280.81 822.697 797.101
536.611 1285.99 825.911 800.327
550.186 1276.42 829.125 794.373
549.148 1280.21 832.338 796.73
547.409 1285.08 835.552 799.76
551.598 1284.18 838.766 799.202
550.092 1289.1 841.979 802.265
555.912 1286.58 845.193 800.696
556.968 1288.46 848.407 801.865
556.847 1291.9 851.62 804.003
563.476 1288.92 854.834 802.148
566.311 1289.25 858.048 802.353
563.574 1295.07 861.261 805.976
573.576 1288.33 864.475 801.783
571.577 1293.72 867.689 805.14
578.903 1289.79 870.902 802.693
577.007 1294.69 874.116 805.741
580.677 1294.46 877.33 805.596
583.932 1294.72 880.543 805.762
582.795 1299.04 883.757 808.451
580.811 1304.08 886.971 811.587
583.982 1304.4 890.184 811.786
595.645 1296.4 893.398 806.807
587.274 1307.41 896.612 813.66
590.16 1307.92 899.825 813.972
605.648 1296.33 903.039 806.761
603.524 1301.29 906.253 809.85
598.617 1309.17 909.466 814.755
610.244 1301.28 912.68 809.843
620.448 1294.59 915.894 805.681
607.406 1309.94 919.107 815.234
622.153 1299.05 922.321 808.454
628.803 1295.87 925.535 806.475
617.303 1309.91 928.748 815.214
627.24 1303.56 931.962 811.26
636.824 1297.82 935.176 807.687
630.104 1307.48 938.389 813.701
631.996 1308.63 941.603 814.415
637.378 1306.82 944.817 813.288
640.235 1307.23 948.03 813.546
641.158 1309.3 951.244 814.836
641.088 1312.69 954.458 816.942
647.345 1309.68 957.671 815.07
644.744 1315.52 960.885 818.703
652.96 1310.5 964.099 815.578
655.186 1311.61 967.312 816.269
659.151 1311.07 970.526 815.934
659.597 1313.58 973.74 817.5
662.757 1313.86 976.953 817.672
671.383 1308.74 980.167 814.485
666.751 1316.22 983.381 819.142
674.835 1311.76 986.594 816.366
677.935 1312.12 989.808 816.589
679.196 1313.93 993.022 817.717
679.903 1316.48 996.235 819.3
683.446 1316.22 999.449 819.142
684.138 1318.87 1002.66 820.79
686.383 1319.53 1005.88 821.197
692.28 1317.19 1009.09 819.746
692.265 1320.34 1012.3 821.707
701.85 1313.97 1015.52 817.737
702.904 1316.05 1018.73 819.035
701.904 1320.1 1021.94 821.553
709.363 1316.41 1025.16 819.261
708.627 1320.04 1028.37 821.52
713.39 1318.58 1031.59 820.607
714.617 1320.62 1034.8 821.877
721.904 1316.53 1038.01 819.33
718.43 1323.03 1041.23 823.379
731.745 1313.83 1044.44 817.655
728.628 1319.48 1047.65 821.171
732.686 1318.97 1050.87 820.851
735.398 1319.77 1054.08 821.35
734.461 1323.84 1057.29 823.881
741.733 1319.79 1060.51 821.365
744.55 1320.4 1063.72 821.743
747.883 1320.4 1066.94 821.745
747.175 1324.37 1070.15 824.214
754.629 1320.23 1073.36 821.638
755.477 1322.67 1076.58 823.153
757.498 1323.79 1079.79 823.852
763.776 1321.03 1083 822.133
757.962 1329.74 1086.22 827.553
763.697 1327.54 1089.43 826.182
767.374 1327.14 1092.65 825.937
770.757 1327.03 1095.86 825.87
774.675 1326.35 1099.07 825.446
783.256 1320.92 1102.29 822.067
780.955 1326.41 1105.5 825.484
784.106 1326.73 1108.71 825.68
792.269 1322.01 1111.93 822.745
789.5 1327.77 1115.14 826.326
796.229 1324.57 1118.35 824.336
792.946 1330.91 1121.57 828.283
798.217 1329.03 1124.78 827.112
801.442 1329.12 1128 827.165
796.132 1337.59 1131.21 832.442
802.301 1334.74 1134.42 830.664
806.216 1334.12 1137.64 830.278
806.471 1336.93 1140.85 832.029
817.655 1329.12 1144.06 827.167
819.458 1330.57 1147.28 828.068
824.119 1329.19 1150.49 827.209
825.766 1330.83 1153.7 828.233
825.964 1333.99 1156.92 830.196
822.605 1340.26 1160.13 834.101
829.075 1337.41 1163.35 832.328
840.382 1329.55 1166.56 827.434
831.781 1340.51 1169.77 834.256
852.066 1324.48 1172.99 824.281
849.101 1330.66 1176.2 828.125
843.513 1338.9 1179.41 833.257
854.614 1331.69 1182.63 828.771
862.988 1326.7 1185.84 825.664
852.129 1340.11 1189.05 834.01
864.189 1331.79 1192.27 828.83
860.536 1338.54 1195.48 833.033
867.437 1334.98 1198.7 830.814
869.646 1336.03 1201.91 831.467
868.296 1340.63 1205.12 834.329
869.819 1342.13 1208.34 835.266
871.734 1343.33 1211.55 836.011
882.381 1336.14 1214.76 831.536
890.03 1331.86 1217.98 828.874
885.564 1339.23 1221.19 833.46
893.621 1334.49 1224.41 830.511
891.073 1340.28 1227.62 834.111
898.27 1336.57 1230.83 831.802
894.462 1343.29 1234.05 835.989
910.284 1330.97 1237.26 828.323
910.737 1334.11 1240.47 830.271
909.382 1338.37 1243.69 832.926
911.651 1339.38 1246.9 833.556
915.492 1339.09 1250.11 833.376
920.395 1336.92 1253.33 832.022
925.376 1335.61 1256.54 831.21
926.95 1337.45 1259.76 832.356
920.111 1347.19 1262.97 838.414
925.844 1344.88 1266.18 836.977
928.306 1345.76 1269.4 837.524
938.627 1338.84 1272.61 833.216
926.183 1354.07 1275.82 842.696
943.154 1340.81 1279.04 834.446
949.807 1337.72 1282.25 832.52
937.839 1352.42 1285.46 841.666
943.475 1350.06 1288.68 840.202
951.96 1345.32 1291.89 837.252
943.045 1356.97 1295.11 844.498
954.647 1349.01 1298.32 839.544
958.046 1348.67 1301.53 839.338
957.421 1352.11 1304.75 841.474
972.448 1340.99 1307.96 834.557
971.801 1344.6 1311.17 836.801
969.76 1349.86 1314.39 840.073
982.566 1340.88 1317.6 834.489
978.365 1347.9 1320.82 838.854
981.044 1348.55 1324.03 839.258
987.257 1345.71 1327.24 837.495
986.808 1349.2 1330.46 839.668
987.547 1351.67 1333.67 841.205
1004.13 1338.89 1336.88 833.249
995.058 1350.73 1340.1 840.616
1004.54 1344.9 1343.31 836.989
1006.45 1346.24 1346.52 837.823
1016.52 1339.5 1349.74 833.63
1014.57 1344.64 1352.95 836.828
1011.47 1350.82 1356.17 840.676
1021.12 1344.82 1359.38 836.941
1024.66 1344.34 1362.59 836.64
1025.32 1346.89 1365.81 838.227
1036.86 1339.11 1369.02 833.383
1027.42 1351.44 1372.23 841.056
1033.8 1348.53 1375.45 839.245
1041.78 1344.09 1378.66 836.485
1041.81 1347.07 1381.87 838.341
1041.71 1350.44 1385.09 840.438
1055.95 1339.75 1388.3 833.787
1051.45 1347.12 1391.52 838.368
1062.19 1340 1394.73 833.94
1063.52 1341.67 1397.94 834.981
1062.18 1346.1 1401.16 837.734
1063.92 1348.14 1404.37 839.002
1064.44 1350.76 1407.58 840.636
1071.82 1346.6 1410.8 838.048
1079.08 1342.81 1414.01 835.687
1078.42 1346.51 1417.22 837.99
1081.8 1346.24 1420.44 837.825
1087.36 1344.44 1423.65 836.702
1082.55 1352.1 1426.87 841.471
1088.19 1349.7 1430.08 839.976
1095.57 1346.1 1433.29 837.734
1092.42 1352.03 1436.51 841.424
1094.7 1352.96 1439.72 842.003
1105.57 1345.86 1442.93 837.59
1101.31 1353.02 1446.15 842.04
1101.01 1356.64 1449.36 844.295
1108.55 1352.18 1452.58 841.517
1104.69 1359.05 1455.79 845.794
1120.66 1347.01 1459 838.304
1118.63 1351.91 1462.22 841.35
1119.39 1354.25 1465.43 842.806
1129.85 1347.62 1468.64 838.683
1125.34 1355.11 1471.86 843.342
1133.91 1349.86 1475.07 840.074
1137.91 1349.2 1478.28 839.668
1129.97 1360.04 1481.5 846.409
1147.87 1345.87 1484.71 837.591
1147.35 1349.69 1487.93 839.971
1146.04 1353.86 1491.14 842.565
1158.16 1345.37 1494.35 837.283
1160.97 1345.75 1497.57 837.517
1161.07 1348.72 1500.78 839.365
1161.02 1352.1 1503.99 841.472
1162.25 1354.07 1507.21 842.695
1173.33 1346.42 1510.42 837.933
1174.97 1347.94 1513.63 838.878
1174.2 1351.72 1516.85 841.233
1179.37 1350.05 1520.06 840.197
1182.01 1350.63 1523.28 840.557
1184.8 1351.17 1526.49 840.889
1188.78 1350.53 1529.7 840.492
1184.51 1358.05 1532.92 845.173
1191.57 1354.44 1536.13 842.926
1205.82 1343.83 1539.34 836.323
1198.72 1353.78 1542.56 842.515
1206.78 1349 1545.77 839.54
1203.75 1355.21 1548.99 843.403
1209.98 1352.06 1552.2 841.446
1210.95 1354.33 1555.41 842.858
1212.35 1356.43 1558.63 844.167
1218.77 1353.17 1561.84 842.137
1224.65 1350.86 1565.05 840.699
1229.82 1348.95 1568.27 839.507
1221.05 1360.61 1571.48 846.769
1234.45 1350.86 1574.69 840.696
1225.27 1363.11 1577.91 848.323
1236.5 1355.16 1581.12 843.376
1236.86 1358.34 1584.34 845.355
1240.04 1358.06 1587.55 845.179
1241.48 1360.23 1590.76 846.531
1247.82 1356.98 1593.98 844.509
1247.26 1360.17 1597.19 846.491
1260.33 1351.19 1600.4 840.901
1252.7 1361.56 1603.62 847.359
1259.73 1357.89 1606.83 845.074
1272.94 1348.38 1610.04 839.154
1260.04 1363.92 1613.26 848.824
1269.3 1358.41 1616.47 845.398
1273.32 1357.66 1619.69 844.931
1267.71 1366.25 1622.9 850.274
1278.61 1358.82 1626.11 845.654
1282.89 1357.52 1629.33 844.842
1296.16 1347.94 1632.54 838.878
1292.16 1354.67 1635.75 843.067
1299.75 1350.63 1638.97 840.558
1298.58 1355.03 1642.18 843.291
1292.41 1363.99 1645.39 848.867
1310.33 1349.93 1648.61 840.119
1305.19 1357.89 1651.82 845.072
1318.65 1348.04 1655.04 838.943
1311.23 1358.56 1658.25 845.492
1312.76 1360.17 1661.46 846.49
1317.34 1358.89 1664.68 845.699
1321.62 1358.19 1667.89 845.261
1322.28 1360.48 1671.1 846.684
1326.6 1359.4 1674.32 846.015
1326.84 1362.5 1677.53 847.944
1341.01 1352.07 1680.75 841.45
1335.21 1360.62 1683.96 846.772
1329.47 1369.85 1687.17 852.517
1349.25 1353.5 1690.39 842.34
1338.14 1367.69 1693.6 851.173
1347.94 1361.18 1696.81 847.122
1350.77 1361.76 1700.03 847.482
1358.89 1357.07 1703.24 844.565
1367.34 1351.93 1706.45 841.362
1364.19 1357.94 1709.67 845.103
1371.14 1354.32 1712.88 842.849
1371.83 1356.68 1716.1 844.32
1369.45 1362.17 1719.31 847.739
1387.59 1347.83 1722.52 838.815
1383.43 1355.09 1725.74 843.331
1381.08 1360.81 1728.95 846.893
1390.67 1354.62 1732.16 843.037
1388.51 1359.99 1735.38 846.379
1385.1 1366.52 1738.59 850.441
1394.43 1360.5 1741.8 846.698
1398.96 1359.32 1745.02 845.964
1402.29 1359.14 1748.23 845.853
1408.06 1356.99 1751.45 844.513
1414.36 1353.79 1754.66 842.52
1409.52 1361.66 1757.87 847.417
1414.88 1359.76 1761.09 846.235
1417 1360.69 1764.3 846.814
1427.14 1354.21 1767.51 842.786
1423.62 1360.56 1770.73 846.737
1430.12 1357.29 1773.94 844.697
1437.16 1353.68 1777.16 842.454
1440.3 1353.51 1780.37 842.344
1443.81 1353.51 1783.58 842.345
1445.31 1355.09 1786.8 843.332
1457.3 1346.52 1790.01 837.994
1448.81 1358.1 1793.22 845.206
1467.45 1343.1 1796.44 835.869
1463.68 1349.75 1799.65 840.005
1463.66 1353.11 1802.86 842.098
1466.66 1353.6 1806.08 842.402
1471.51 1352.12 1809.29 841.479
1468.81 1357.84 1812.51 845.045
1480.02 1350.01 1815.72 840.172
1477.97 1355.35 1818.93 843.491
1483.21 1353.03 1822.15 842.049
1482.97 1356.64 1825.36 844.294
1487.88 1354.87 1828.57 843.192
1485.44 1360.58 1831.79 846.745
1495.05 1354.41 1835 842.907
1489.73 1363.15 1838.21 848.346
1499.23 1356.97 1841.43 844.498
1501.87 1357.65 1844.64 844.925
1501.57 1360.93 1847.86 846.963
1501.68 1364.05 1851.07 848.906
1510.02 1359.1 1854.28 845.827
1516.56 1355.94 1857.5 843.863
1516.71 1358.91 1860.71 845.711
1518.9 1359.93 1863.92 846.341
1527.06 1355.39 1867.14 843.515
1524.86 1360.41 1870.35 846.644
1530.95 1357.9 1873.57 845.079
1537.47 1354.86 1876.78 843.188
1534.57 1360.47 1879.99 846.678
1547.25 1351.62 1883.21 841.174
1536.39 1364.9 1886.42 849.437
1555.9 1349.4 1889.63 839.792
1541.47 1366.77 1892.85 850.6
1549.34 1362.05 1896.06 847.664
1562.83 1352.29 1899.27 841.588
1553.33 1364.58 1902.49 849.238
1557.51 1363.71 1905.7 848.694
1563.16 1361.62 1908.92 847.392
1563.31 1364.64 1912.13 849.276
1565.87 1365.35 1915.34 849.715
1563.97 1370.66 1918.56 853.021
1569.4 1368.68 1921.77 851.786
1570.17 1370.94 1924.98 853.194
1580.92 1363.85 1928.2 848.784
1576.62 1370.96 1931.41 853.205
1578.47 1373.02 1934.62 854.487
1585.96 1368.46 1937.84 851.651
1584.7 1373.12 1941.05 854.553
1593.5 1367.77 1944.27 851.222
1583.94 1380.1 1947.48 858.898
1594.35 1373.32 1950.69 854.678
1591.04 1379.95 1953.91 858.802
1597.75 1376.72 1957.12 856.79
1593.62 1383.83 1960.33 861.219
1593.12 1387.78 1963.55 863.673
1610.07 1374.53 1966.76 855.426
1602.16 1385.26 1969.97 862.104
1602.45 1388.14 1973.19 863.901
1610.08 1384.02 1976.4 861.337
1609.63 1387.56 1979.62 863.537
1613.98 1386.63 1982.83 862.959
1610.05 1393.49 1986.04 867.231
1613.13 1393.72 1989.26 867.372
1622.65 1387.78 1992.47 863.676
1619.23 1393.92 1995.68 867.499
1625.38 1391.48 1998.9 865.978
1623.24 1396.75 2002.11 869.256
1624.13 1399.02 2005.33 870.669
1630.85 1395.65 2008.54 868.575
1636.86 1393.08 2011.75 866.971
1633.99 1399 2014.97 870.661
1643.87 1392.72 2018.18 866.752
1639.79 1399.78 2021.39 871.143
1637.34 1405.52 2024.61 874.717
1647.69 1398.55 2027.82 870.378
1643.82 1405.69 2031.03 874.819
1655.81 1397.14 2034.25 869.503
1653.04 1402.92 2037.46 873.097
1650.58 1408.78 2040.68 876.742
1648.6 1413.62 2043.89 879.758
1657.56 1408.32 2047.1 876.458
1658.28 1410.6 2050.32 877.879
1654.05 1418.07 2053.53 882.526
1663.26 1412.44 2056.74 879.022
1652.8 1425.71 2059.96 887.278
1669.9 1412.32 2063.17 878.949
1661.61 1423.66 2066.38 886.005
1667.38 1421.15 2069.6 884.442
1675.21 1416.92 2072.81 881.808
1671.79 1423.26 2076.03 885.756
1677.06 1421.43 2079.24 884.617
1680.1 1421.79 2082.45 884.843
1681.72 1423.62 2085.67 885.98
1676.29 1432.01 2088.88 891.201
1690.98 1421.08 2092.09 884.402
1687.29 1427.72 2095.31 888.531
1692.47 1426.07 2098.52 887.508
1691.41 1430.14 2101.74 890.039
1697.63 1427.65 2104.95 888.487
1690.87 1437.53 2108.16 894.636
1705.71 1426.15 2111.38 887.554
1698.87 1435.9 2114.59 893.619
1700.14 1437.84 2117.8 894.83
1705.69 1435.59 2121.02 893.427
1698.14 1445.78 2124.23 899.769
1717.63 1430.65 2127.44 890.358
1709.06 1442.08 2130.66 897.466
1708.92 1445.32 2133.87 899.484
1718.1 1439.61 2137.09 895.931
1717.76 1443.11 2140.3 898.11
1722.14 1442.31 2143.51 897.61
1722.24 1445.12 2146.73 899.359
1734.11 1436.93 2149.94 894.264
1721.68 1452.23 2153.15 903.784
1723.27 1454.06 2156.37 904.922
1737.59 1443.33 2159.58 898.245
1724.32 1459.32 2162.79 908.198
1737.19 1450.18 2166.01 902.51
1737.77 1452.87 2169.22 904.184
1740.52 1453.19 2172.44 904.384
1749.6 1447.77 2175.65 901.01
1739.77 1460.48 2178.86 908.921
1752.49 1451.29 2182.08 903.199
1740.54 1466.09 2185.29 912.413
1751.15 1458.9 2188.5 907.938
1745.73 1467.61 2191.72 913.356
1751.18 1465.37 2194.93 911.961
1763.81 1456.46 2198.14 906.42
1758.76 1464.33 2201.36 911.319
1758.28 1467.86 2204.57 913.515
1758.32 1471.09 2207.79 915.52
1767.98 1465.05 2211 911.763
1757.44 1478.34 2214.21 920.032
1773.03 1466.51 2217.43 912.672
1762.13 1480.27 2220.64 921.235
1765.59 1480.1 2223.85 921.13
1756.43 1492.4 2227.07 928.787
1768.96 1483.41 2230.28 923.193
1774.43 1480.83 2233.5 921.582
1769.05 1489.52 2236.71 926.995
1773.36 1488.36 2239.92 926.269
1774.56 1490.4 2243.14 927.537
1785.06 1483.48 2246.35 923.233
1775.91 1495.27 2249.56 930.57
1785.34 1489.43 2252.78 926.939
1781.18 1496.5 2255.99 931.336
1784.79 1496.07 2259.2 931.071
1791.53 1492.8 2262.42 929.037
1788.31 1499.18 2265.63 933.007
1788.06 1502.53 2268.85 935.089
1796.62 1497.51 2272.06 931.962
1795.21 1501.89 2275.27 934.691
1795.19 1505.35 2278.49 936.844
1798.28 1505.31 2281.7 936.819
1795.17 1511.66 2284.91 940.772
1801.72 1508.48 2288.13 938.794
1799.62 1513.66 2291.34 942.013
1802.39 1514.22 2294.55 942.366
1797.22 1522.6 2297.77 947.58
1805.84 1517.11 2300.98 944.162
1811.99 1514.35 2304.2 942.448
1805.27 1523.98 2307.41 948.438
1811.28 1521.38 2310.62 946.822
1812.69 1523.65 2313.84 948.233
1812.75 1526.6 2317.05 950.069
1818.12 1524.63 2320.26 948.845
1817.99 1527.92 2323.48 950.891
1823.05 1526.29 2326.69 949.878
1818.9 1533.4 2329.91 954.302
1837.89 1518.31 2333.12 944.907
1812.99 1545.83 2336.33 962.035
1836.3 1526.33 2339.55 949.9
1827.9 1537.8 2342.76 957.037
1837.25 1531.79 2345.97 953.296
1839.65 1532.59 2349.19 953.796
1838.58 1537.12 2352.4 956.616
1833.83 1544.99 2355.61 961.515
1826.19 1555.39 2358.83 967.987
1844.52 1541.1 2362.04 959.095
1842.54 1545.94 2365.26 962.105
1846.99 1544.92 2368.47 961.468
1852.13 1543 2371.68 960.276
1854.53 1543.97 2374.9 960.879
1855.75 1546.24 2378.11 962.289
1849.54 1555.09 2381.32 967.801
1855.1 1553.17 2384.54 966.602
1854.29 1556.89 2387.75 968.918
1862.33 1552.43 2390.96 966.143
1857.17 1560.76 2394.18 971.326
1859.92 1561.13 2397.39 971.561
1880.13 1544.79 2400.61 961.389
1859.93 1567.35 2403.82 975.432
1873.08 1557.89 2407.03 969.544
1869.78 1564.24 2410.25 973.494
1876.05 1561.5 2413.46 971.787
1872.29 1568.23 2416.67 975.975
1876.08 1567.61 2419.89 975.59
1881.42 1565.6 2423.1 974.34
1882.07 1568.37 2426.31 976.063
1883.12 1570.51 2429.53 977.393
1876.71 1580.11 2432.74 983.372
1896.39 1563.97 2435.96 973.326
1887.73 1575.63 2439.17 980.58
1897.18 1569.67 2442.38 976.875
1883.34 1586.47 2445.6 987.33
1899.82 1573.64 2448.81 979.344
1892.85 1583.65 2452.02 985.571
1896.28 1583.55 2455.24 985.512
1905.37 1577.93 2458.45 982.016
1908.63 1578.03 2461.67 982.078
1903.27 1586.47 2464.88 987.328
1916.4 1576.84 2468.09 981.334
1912.4 1583.88 2471.31 985.716
1910.3 1589.17 2474.52 989.009
1923.28 1579.9 2477.73 983.237
