#E_pot E_kin E_opt Temperature
23.7237 126.53 45.5428 691.79
24.688 125.757 45.7257 687.56
24.7404 125.885 45.9086 688.261
23.9785 126.825 46.0915 693.403
25.1873 125.806 46.2744 687.83
24.9458 126.233 46.4573 690.162
25.4509 125.912 46.6402 688.407
25.3343 126.207 46.8231 690.021
26.2436 125.485 47.006 686.072
26.8921 125.021 47.1889 683.535
26.2141 125.879 47.3719 688.23
26.5621 125.72 47.5548 687.359
25.717 126.741 47.7377 692.943
27.2587 125.391 47.9206 685.562
27.204 125.626 48.1035 686.845
27.1772 125.834 48.2864 687.985
27.2096 125.991 48.4693 688.839
27.0325 126.349 48.6522 690.799
27.0494 126.513 48.8351 691.693
26.7098 127.039 49.018 694.569
27.7783 126.153 49.2009 689.729
28.2702 125.84 49.3838 688.016
27.9473 126.352 49.5667 690.813
28.6309 125.854 49.7496 688.093
28.1304 126.534 49.9325 691.811
28.1628 126.682 50.1154 692.62
27.4112 127.615 50.2983 697.719
28.2944 126.919 50.4812 693.917
26.66 128.734 50.6641 703.836
27.9167 127.658 50.847 697.957
30.1264 125.642 51.0299 686.933
29.2745 126.674 51.2128 692.573
28.0181 128.11 51.3957 700.427
29.6146 126.701 51.5786 692.725
28.1243 128.371 51.7615 701.856
30.7535 125.934 51.9444 688.529
30.1844 126.68 52.1273 692.611
29.577 127.47 52.3102 696.929
29.5617 127.674 52.4931 698.04
29.0535 128.357 52.676 701.776
30.6138 126.99 52.8589 694.303
29.6885 128.095 53.0418 700.343
31.229 126.744 53.2247 692.956
29.6566 128.488 53.4076 702.491
30.4675 127.865 53.5905 699.088
29.0644 129.447 53.7735 707.738
30.3518 128.346 53.9564 701.716
30.6137 128.274 54.1393 701.322
29.668 129.396 54.3222 707.458
31.7214 127.534 54.5051 697.278
32.4412 126.998 54.688 694.345
31.5817 128.038 54.8709 700.034
32.5227 127.285 55.0538 695.915
31.8953 128.092 55.2367 700.327
31.2833 128.881 55.4196 704.641
31.561 128.793 55.6025 704.158
30.5299 130.001 55.7854 710.765
30.8882 129.829 55.9683 709.822
30.6342 130.265 56.1512 712.209
32.1056 128.981 56.3341 705.189
30.7334 130.535 56.517 713.684
32.8912 128.562 56.6999 702.897
30.1559 131.47 56.8828 718.798
32.6158 129.205 57.0657 706.411
31.0562 130.942 57.2486 715.911
32.5332 129.652 57.4315 708.856
32.6345 129.736 57.6144 709.315
32.6216 129.93 57.7973 710.377
31.9725 130.758 57.9802 714.906
33.9356 128.99 58.1631 705.239
33.4724 129.634 58.346 708.757
32.5375 130.745 58.5289 714.834
35.3587 128.118 58.7118 700.47
33.8244 129.831 58.8947 709.833
35.6712 128.169 59.0776 700.75
35.3426 128.682 59.2605 703.553
36.9555 127.255 59.4434 695.75
34.6004 129.785 59.6263 709.582
35.63 128.949 59.8092 705.015
35.1313 129.624 59.9922 708.706
36.2687 128.676 60.1751 703.522
34.5945 130.525 60.358 713.632
35.3962 129.913 60.5409 710.287
33.7886 131.699 60.7238 720.049
36.7844 128.895 60.9067 704.72
35.8554 130.004 61.0896 710.784
37.3292 128.717 61.2725 703.745
35.7555 130.47 61.4554 713.329
35.7575 130.65 61.6383 714.311
37.2355 129.361 61.8212 707.265
35.052 131.721 62.0041 720.167
37.3947 129.565 62.187 708.38
37.0931 130.054 62.3699 711.055
36.4722 130.86 62.5528 715.461
35.9919 131.518 62.7357 719.06
37.2615 130.435 62.9186 713.136
36.463 131.413 63.1015 718.484
37.0225 131.039 63.2844 716.439
36.9496 131.294 63.4673 717.834
37.4013 131.023 63.6502 716.354
36.9449 131.661 63.8331 719.843
38.2816 130.52 64.016 713.601
36.1983 132.778 64.1989 725.947
36.064 133.094 64.3818 727.676
36.2828 133.059 64.5647 727.483
37.4713 132.053 64.7476 721.987
37.7619 131.948 64.9305 721.412
39.0824 130.815 65.1134 715.215
38.7063 131.373 65.2963 718.264
38.8935 131.369 65.4792 718.243
37.9858 132.457 65.6621 724.191
38.0448 132.581 65.845 724.872
37.6911 133.115 66.0279 727.793
39.0639 131.933 66.2108 721.327
38.2078 132.968 66.3938 726.985
38.5087 132.854 66.5767 726.363
38.237 133.309 66.7596 728.849
38.6323 133.093 66.9425 727.669
38.9739 132.938 67.1254 726.825
39.4844 132.616 67.3083 725.06
39.4582 132.821 67.4912 726.186
40.1371 132.331 67.6741 723.505
39.3711 133.277 67.857 728.674
40.4073 132.426 68.0399 724.023
40.2191 132.798 68.2228 726.057
41.7114 131.494 68.4057 718.928
38.221 135.155 68.5886 738.943
39.0745 134.489 68.7715 735.302
38.8031 134.941 68.9544 737.774
39.7066 134.222 69.1373 733.844
41.2983 132.821 69.3202 726.182
41.1605 133.14 69.5031 727.925
40.2087 134.276 69.686 734.138
40.274 134.391 69.8689 734.765
40.7754 134.073 70.0518 733.029
41.6781 133.355 70.2347 729.104
41.7136 133.505 70.4176 729.921
42.3872 133.016 70.6005 727.248
41.9818 133.605 70.7834 730.469
43.1793 132.597 70.9663 724.957
43.3608 132.595 71.1492 724.949
41.6167 134.516 71.3321 735.451
43.3043 133.015 71.515 727.246
43.2674 133.234 71.6979 728.443
44.2809 132.409 71.8808 723.932
43.9854 132.886 72.0637 726.539
44.2524 132.803 72.2466 726.083
44.4266 132.811 72.4295 726.126
41.1244 136.289 72.6125 745.145
42.4576 135.148 72.7954 738.905
41.8012 135.979 72.9783 743.452
43.6111 134.363 73.1612 734.613
43.4728 134.679 73.3441 736.344
44.031 134.308 73.527 734.311
44.5489 133.977 73.7099 732.501
45.4031 133.308 73.8928 728.844
43.905 134.989 74.0757 738.039
44.1447 134.931 74.2586 737.719
44.371 134.886 74.4415 737.473
44.0165 135.421 74.6244 740.401
44.3595 135.262 74.8073 739.529
42.4669 137.336 74.9902 750.869
44.7317 135.262 75.1731 739.528
45.5584 134.618 75.356 736.005
44.147 136.21 75.5389 744.712
45.3824 135.157 75.7218 738.954
44.6635 136.059 75.9047 743.884
46.1204 134.788 76.0876 736.939
45.191 135.898 76.2705 743.008
45.3342 135.938 76.4534 743.224
45.6873 135.771 76.6363 742.314
44.0839 137.55 76.8192 752.039
45.9905 135.837 77.0021 742.675
45.8934 136.112 77.185 744.177
46.5392 135.65 77.3679 741.648
46.4472 135.929 77.5508 743.176
48.1696 134.393 77.7337 734.778
48.3778 134.366 77.9166 734.628
48.4671 134.465 78.0995 735.17
49.0689 134.048 78.2824 732.89
49.6596 133.639 78.4653 730.657
52.0308 131.456 78.6482 718.722
50.4556 133.215 78.8311 728.335
49.217 134.631 79.0141 736.078
49.6783 134.355 79.197 734.568
48.9216 135.287 79.3799 739.663
49.4624 134.944 79.5628 737.793
50.2198 134.36 79.7457 734.596
50.8368 133.932 79.9286 732.255
49.3018 135.643 80.1115 741.613
49.5425 135.585 80.2944 741.294
49.3615 135.952 80.4773 743.301
48.4489 137.048 80.6602 749.293
50.9579 134.723 80.8431 736.584
50.8359 135.03 81.026 738.261
50.8035 135.251 81.2089 739.467
50.7125 135.521 81.3918 740.943
51.1919 135.227 81.5747 739.34
51.0628 135.536 81.7576 741.029
53.2543 133.539 81.9405 730.111
52.3263 134.644 82.1234 736.151
51.5923 135.561 82.3063 741.166
52.0718 135.262 82.4892 739.526
53.9843 133.542 82.6721 730.126
51.602 136.102 82.855 744.122
53.7712 134.12 83.0379 733.283
53.3309 134.739 83.2208 736.668
53.5137 134.746 83.4037 736.71
53.2289 135.208 83.5866 739.232
52.072 136.547 83.7695 746.555
51.8285 136.972 83.9524 748.881
52.4654 136.522 84.1353 746.418
54.9353 134.24 84.3182 733.939
54.8043 134.553 84.5011 735.655
52.8365 136.696 84.684 747.367
52.725 136.995 84.8669 749.005
55.202 134.708 85.0498 736.498
55.3983 134.7 85.2328 736.455
54.8281 135.444 85.4157 740.525
54.6309 135.826 85.5986 742.611
54.011 136.629 85.7815 747.001
53.9781 136.84 85.9644 748.157
53.9342 137.067 86.1473 749.397
55.0093 136.18 86.3302 744.548
54.5358 136.837 86.5131 748.139
54.3267 137.223 86.696 750.251
55.2678 136.473 86.8789 746.152
55.7862 136.138 87.0618 744.321
56.7014 135.41 87.2447 740.34
56.334 135.963 87.4276 743.362
55.8171 136.659 87.6105 747.169
55.7252 136.935 87.7934 748.674
55.694 137.15 87.9763 749.85
55.5542 137.47 88.1592 751.603
56.1781 137.032 88.3421 749.207
56.308 137.087 88.525 749.509
56.0942 137.478 88.7079 751.646
56.558 137.204 88.8908 750.144
57.8038 136.142 89.0737 744.342
56.4391 137.685 89.2566 752.774
59.1752 135.139 89.4395 738.858
58.8775 135.621 89.6224 741.493
60.5359 134.153 89.8053 733.464
60.3053 134.559 89.9882 735.684
61.251 133.801 90.1711 731.542
60.23 135.008 90.354 738.138
59.4602 135.953 90.5369 743.307
59.8453 135.757 90.7198 742.233
60 135.784 90.9027 742.381
61.7521 134.219 91.0856 733.828
60.4577 135.693 91.2685 741.885
61.6644 134.672 91.4514 736.303
62.2071 134.317 91.6344 734.36
63.4645 133.24 91.8173 728.472
62.377 134.509 92.0002 735.414
62.4314 134.64 92.1831 736.13
64.0284 133.231 92.366 728.424
63.1902 134.25 92.5489 733.995
62.0066 135.614 92.7318 741.455
63.2148 134.592 92.9147 735.864
63.6075 134.38 93.0976 734.709
63.5964 134.568 93.2805 735.736
64.7176 133.641 93.4634 730.669
64.622 133.922 93.6463 732.202
64.5128 134.21 93.8292 733.775
63.5116 135.394 94.0121 740.25
63.3295 135.757 94.195 742.235
63.147 136.128 94.3779 744.264
62.8528 136.602 94.5608 746.853
63.3315 136.309 94.7437 745.255
63.8767 135.943 94.9266 743.253
64.243 135.761 95.1095 742.258
64.8019 135.385 95.2924 740.201
64.3381 136.038 95.4753 743.773
63.7982 136.756 95.6582 747.698
63.9524 136.78 95.8411 747.83
65.0076 135.919 96.024 743.121
64.8783 136.228 96.2069 744.812
63.7173 137.568 96.3898 752.134
65.0123 136.463 96.5727 746.093
65.5411 136.118 96.7556 744.212
66.4171 135.433 96.9385 740.463
64.3255 137.699 97.1214 752.851
64.1469 138.058 97.3043 754.815
66.1088 136.284 97.4872 745.115
65.3056 137.268 97.6701 750.499
66.4547 136.311 97.8531 745.264
65.0699 137.872 98.036 753.799
66.9782 136.151 98.2189 744.388
67.7222 135.592 98.4018 741.331
66.7219 136.776 98.5847 747.809
67.3071 136.371 98.7676 745.594
66.6303 137.23 98.9505 750.291
65.9885 138.056 99.1334 754.805
66.7972 137.428 99.3163 751.372
69.4666 134.952 99.4992 737.836
67.0818 137.512 99.6821 751.831
67.5192 137.262 99.865 750.466
68.379 136.585 100.048 746.76
68.6495 136.5 100.231 746.296
67.897 137.436 100.414 751.414
69.1089 136.406 100.597 745.786
69.0386 136.658 100.779 747.161
68.9817 136.898 100.962 748.476
70.6424 135.425 101.145 740.421
70.9764 135.281 101.328 739.635
68.738 137.697 101.511 752.845
68.0724 138.537 101.694 757.437
69.3421 137.457 101.877 751.529
71.2785 135.708 102.06 741.97
69.803 137.361 102.243 751.003
70.696 136.655 102.426 747.143
69.6389 137.891 102.609 753.905
70.4315 137.283 102.791 750.577
72.3614 135.544 102.974 741.071
72.383 135.709 103.157 741.97
72.4196 135.855 103.34 742.773
72.2823 136.168 103.523 744.481
72.5782 136.061 103.706 743.897
74.7762 134.05 103.889 732.901
72.7057 136.297 104.072 745.189
72.1583 137.031 104.255 749.2
73.7741 135.599 104.438 741.371
72.6051 136.951 104.62 748.764
70.9783 138.756 104.803 758.63
73.3411 136.581 104.986 746.74
73.8388 136.271 105.169 745.046
73.1434 137.144 105.352 749.819
74.9927 135.488 105.535 740.762
75.419 135.24 105.718 739.409
75.8598 134.989 105.901 738.036
75.7072 135.321 106.084 739.853
75.0969 136.111 106.267 744.168
75.386 136.004 106.449 743.586
76.5535 135.021 106.632 738.211
77.842 133.923 106.815 732.206
77.6136 134.338 106.998 734.478
78.6095 133.521 107.181 730.012
77.0716 135.24 107.364 739.407
77.7924 134.705 107.547 736.483
79.3266 133.361 107.73 729.133
78.1048 134.762 107.913 736.797
77.5904 135.459 108.096 740.609
78.8904 134.341 108.279 734.492
79.2406 134.174 108.461 733.583
79.4555 134.148 108.644 733.44
78.3156 135.463 108.827 740.626
78.6863 135.279 109.01 739.621
76.3103 137.838 109.193 753.612
76.0117 138.317 109.376 756.234
79.2615 135.261 109.559 739.523
79.3174 135.385 109.742 740.201
77.7079 137.174 109.925 749.98
77.7807 137.282 110.108 750.574
78.29 136.959 110.29 748.808
75.4046 140.018 110.473 765.533
78.3223 137.292 110.656 750.629
77.4104 138.385 110.839 756.605
76.8053 139.172 111.022 760.906
78.6045 137.559 111.205 752.087
79.3151 137.034 111.388 749.219
79.713 136.815 111.571 748.022
79.0614 137.658 111.754 752.627
79.245 137.659 111.937 752.632
80.9823 136.101 112.119 744.118
80.6803 136.59 112.302 746.788
80.4063 137.045 112.485 749.275
79.4387 138.192 112.668 755.549
80.264 137.555 112.851 752.068
80.0849 137.917 113.034 754.045
80.877 137.309 113.217 750.721
79.3417 139.025 113.4 760.102
79.6228 138.926 113.583 759.562
79.7784 138.954 113.766 759.713
79.1529 139.763 113.949 764.136
79.3331 139.763 114.131 764.137
80.156 139.125 114.314 760.648
81.6545 137.818 114.497 753.505
82.8401 136.814 114.68 748.013
82.0042 137.834 114.863 753.588
81.7024 138.314 115.046 756.217
81.6724 138.523 115.229 757.36
82.7662 137.622 115.412 752.434
83.978 136.598 115.595 746.834
83.8407 136.919 115.778 748.587
81.7175 139.22 115.96 761.167
80.6477 140.468 116.143 767.99
82.7896 138.515 116.326 757.313
83.2213 138.268 116.509 755.965
83.7302 137.947 116.692 754.207
84.5431 137.315 116.875 750.753
84.7428 137.298 117.058 750.663
82.9893 139.23 117.241 761.222
83.1366 139.273 117.424 761.456
84.6312 137.96 117.607 754.28
84.4223 138.349 117.789 756.406
84.8684 138.09 117.972 754.989
85.6048 137.539 118.155 751.978
85.9291 137.399 118.338 751.213
86.5541 136.954 118.521 748.778
85.9238 137.772 118.704 753.253
83.8636 140.008 118.887 765.478
83.1608 140.892 119.07 770.312
83.9565 140.289 119.253 767.014
84.1279 140.296 119.436 767.053
84.1493 140.456 119.618 767.925
84.9603 139.828 119.801 764.49
84.7977 140.176 119.984 766.395
86.0032 139.157 120.167 760.826
85.1613 140.177 120.35 766.402
86.2907 139.236 120.533 761.254
87.6295 138.085 120.716 754.966
87.4687 138.426 120.899 756.83
88.1322 137.951 121.082 754.23
85.7445 140.515 121.265 768.249
85.4729 140.97 121.448 770.737
85.0838 141.542 121.63 773.862
85.2938 141.516 121.813 773.723
87.871 139.128 121.996 760.667
88.1366 139.041 122.179 760.191
88.5456 138.819 122.362 758.979
90.2563 137.291 122.545 750.623
90.9385 136.796 122.728 747.914
90.7712 137.148 122.911 749.84
89.5119 138.589 123.094 757.72
88.4512 139.829 123.277 764.498
90.2321 138.236 123.459 755.789
88.7017 139.949 123.642 765.157
89.5856 139.244 123.825 761.3
90.0051 139.009 124.008 760.014
88.5251 140.67 124.191 769.096
90.0137 139.369 124.374 761.985
88.9919 140.572 124.557 768.563
90.6687 139.083 124.74 760.421
90.2202 139.712 124.923 763.857
90.0872 140.027 125.106 765.582
90.327 139.974 125.288 765.292
92.5991 137.89 125.471 753.898
89.3831 141.281 125.654 772.439
90.6473 140.202 125.837 766.539
90.7043 140.33 126.02 767.238
92.4189 138.806 126.203 758.903
92.333 139.078 126.386 760.394
94.0098 137.583 126.569 752.218
93.0874 138.685 126.752 758.243
93.0467 138.912 126.935 759.484
93.6384 138.505 127.118 757.26
92.5054 139.818 127.3 764.439
94.9086 137.603 127.483 752.327
92.0303 140.652 127.666 769
94.0047 138.866 127.849 759.231
98.0751 134.991 128.032 738.048
95.4827 137.759 128.215 753.181
94.3292 139.093 128.398 760.473
94.5753 139.034 128.581 760.15
96.1432 137.653 128.764 752.6
96.0649 137.909 128.947 754.002
96.0184 138.142 129.129 755.274
97.6244 136.724 129.312 747.523
96.5688 137.962 129.495 754.289
97.2146 137.498 129.678 751.757
97.2912 137.609 129.861 752.363
95.0036 140.073 130.044 765.833
98.3822 136.885 130.227 748.402
98.84 136.611 130.41 746.905
98.2656 137.366 130.593 751.035
99.0446 136.771 130.776 747.777
98.6677 137.331 130.958 750.84
98.1782 137.999 131.141 754.492
98.9829 137.386 131.324 751.141
97.7417 138.8 131.507 758.872
97.9204 138.806 131.69 758.908
98.8735 138.045 131.873 754.746
99.8452 137.256 132.056 750.432
100.421 136.866 132.239 748.299
101.438 136.03 132.422 743.727
101.046 136.605 132.605 746.871
102.474 135.367 132.788 740.103
100.562 137.453 132.97 751.506
101.33 136.872 133.153 748.329
101.979 136.409 133.336 745.801
102.113 136.457 133.519 746.06
102.319 136.43 133.702 745.917
101.27 137.667 133.885 752.676
102.156 136.963 134.068 748.827
102.523 136.779 134.251 747.824
102.872 136.622 134.434 746.967
101.721 137.951 134.617 754.228
103.852 136.006 134.799 743.598
103.784 136.262 134.982 744.999
102.611 137.612 135.165 752.375
103.571 136.838 135.348 748.144
102.498 138.093 135.531 755.008
101.756 139.019 135.714 760.069
104.323 136.637 135.897 747.048
105.403 135.741 136.08 742.148
105.665 135.664 136.263 741.728
107.006 134.512 136.446 735.427
106.078 135.622 136.628 741.498
105.376 136.502 136.811 746.308
105.899 136.164 136.994 744.458
107.303 134.947 137.177 737.808
108.478 133.954 137.36 732.378
105.685 136.926 137.543 748.624
107.753 135.047 137.726 738.351
107.659 135.325 137.909 739.873
107.71 135.453 138.092 740.572
107.101 136.247 138.275 744.913
107.458 136.075 138.457 743.972
108.634 135.08 138.64 738.532
108.494 135.409 138.823 740.333
108.985 135.099 139.006 738.641
109.178 135.089 139.189 738.584
111.953 132.509 139.372 724.476
110.864 133.777 139.555 731.408
109.279 135.542 139.738 741.057
108.82 136.18 139.921 744.548
108.437 136.743 140.104 747.626
110.027 135.344 140.287 739.978
110.062 135.49 140.469 740.777
109.208 136.525 140.652 746.436
111.427 134.499 140.835 735.357
109.702 136.402 141.018 745.76
111.348 134.943 141.201 737.787
111.038 135.434 141.384 740.468
112.232 134.428 141.567 734.969
111.739 135.102 141.75 738.655
110.824 136.198 141.933 744.646
111.998 135.208 142.116 739.234
110.168 137.218 142.298 750.225
109.762 137.809 142.481 753.452
111.744 136.009 142.664 743.611
112.217 135.723 142.847 742.052
110.778 137.345 143.03 750.917
112.113 136.192 143.213 744.616
111.127 137.359 143.396 750.996
112.564 136.113 143.579 744.18
113.104 135.756 143.762 742.232
111.446 137.593 143.945 752.274
112.221 136.999 144.127 749.023
111.302 138.103 144.31 755.061
109.886 139.701 144.493 763.8
110.991 138.783 144.676 758.78
109.422 140.527 144.859 768.313
112.201 137.937 145.042 754.155
109.928 140.39 145.225 767.567
113.526 136.988 145.408 748.967
111.464 139.225 145.591 761.196
113.186 137.69 145.774 752.802
115.167 135.899 145.957 743.011
