#E_pot E_kin E_opt Temperature
100.169 1752.53 294.935 641.747
107.234 1751.18 300.396 641.253
105.444 1758.32 305.858 643.866
111.307 1758.04 311.32 643.765
115.464 1759.65 316.782 644.352
115.683 1764.69 322.243 646.198
119.856 1766.49 327.705 646.858
122.135 1769.29 333.167 647.884
127.593 1769.99 338.629 648.138
131.047 1771.9 344.09 648.84
128.429 1779.86 349.552 651.753
139.829 1774.43 355.014 649.765
137.894 1781.31 360.476 652.286
142.759 1782.03 365.937 652.55
147.412 1783.18 371.399 652.971
148.373 1787.79 376.861 654.66
151.663 1789.7 382.323 655.357
158.264 1789.29 387.784 655.209
157.761 1794.79 393.246 657.221
159.274 1798.77 398.708 658.68
166.038 1797.93 404.17 658.37
167.854 1801.57 409.631 659.703
167.638 1806.79 415.093 661.615
183.739 1797.3 420.555 658.141
170.532 1814.66 426.017 664.498
184.982 1806.75 431.478 661.601
189.15 1808.26 436.94 662.155
178.206 1824.04 442.402 667.933
196.323 1812.43 447.864 663.68
192.71 1820.91 453.325 666.786
198.734 1820.7 458.787 666.709
205.045 1820.19 464.249 666.521
199.645 1830.97 469.711 670.469
208.892 1827.42 475.172 669.17
210.496 1831.33 480.634 670.603
210.354 1836.76 486.096 672.589
222.185 1831.18 491.558 670.548
216.098 1841.98 497.019 674.501
227.506 1836.85 502.481 672.625
229.048 1840.92 507.943 674.112
230.872 1844.26 513.405 675.336
239.006 1842.18 518.866 674.575
240.773 1845.86 524.328 675.922
242.012 1849.88 529.79 677.393
247.294 1850.65 535.252 677.676
250.539 1852.73 540.713 678.437
250.892 1857.73 546.175 680.27
256.367 1858.13 551.637 680.417
258.086 1861.94 557.099 681.811
261.335 1864.37 562.56 682.7
272.046 1859.45 568.022 680.9
268.901 1867.5 573.484 683.847
271.713 1870.46 578.946 684.932
273.767 1873.79 584.407 686.148
282.596 1870.88 589.869 685.085
281.525 1877.2 595.331 687.398
286.686 1877.83 600.793 687.628
289.079 1881.27 606.254 688.888
293.835 1881.51 611.716 688.977
296.187 1885.11 617.178 690.294
302.89 1884.13 622.64 689.937
306.512 1885.92 628.101 690.591
306.404 1891.42 633.563 692.606
314.169 1889.52 639.025 691.911
311.818 1897.36 644.487 694.78
316.496 1898.36 649.948 695.147
315.805 1904.24 655.41 697.299
326.04 1900.41 660.872 695.896
324.362 1907.1 666.334 698.348
329.582 1907.79 671.795 698.6
332.961 1910.07 677.257 699.435
334.452 1913.95 682.719 700.857
343.211 1911.12 688.181 699.819
343.351 1916.02 693.643 701.614
344.324 1920.62 699.104 703.297
355.152 1915.58 704.566 701.453
353.206 1922.73 710.028 704.071
358.936 1923.04 715.49 704.186
357.467 1929.71 720.951 706.626
363.846 1928.82 726.413 706.302
361.451 1936.35 731.875 709.06
378.239 1926.04 737.337 705.284
370.012 1939.09 742.798 710.06
375.487 1939.34 748.26 710.154
382.388 1938.52 753.722 709.854
374.681 1951.04 759.184 714.438
390.952 1941.29 764.645 710.866
389.037 1948.13 770.107 713.37
396.255 1946.73 775.569 712.858
396.094 1952.2 781.031 714.862
398.962 1955.25 786.492 715.979
404.773 1954.58 791.954 715.733
406.131 1958.81 797.416 717.283
415.545 1955 802.878 715.888
413.113 1962.96 808.339 718.804
416.969 1964.44 813.801 719.344
421.292 1965.73 819.263 719.816
424.497 1968.36 824.725 720.78
427.492 1970.67 830.186 721.625
429.813 1974.22 835.648 722.926
429.344 1979.74 841.11 724.948
438.18 1976.9 846.572 723.909
440.245 1980.21 852.033 725.118
443.372 1982.33 857.495 725.895
449.4 1982.19 862.957 725.843
451.699 1985.73 868.419 727.142
446.965 1995.28 873.88 730.637
462.32 1986.39 879.342 727.384
453.327 1999.85 884.804 732.309
463.593 1995.85 890.266 730.846
473.542 1991.49 895.727 729.248
469.223 2000.97 901.189 732.72
480.381 1995.85 906.651 730.845
477.06 2004.41 912.113 733.98
478.679 2008.28 917.574 735.397
488.862 2003.97 923.036 733.819
483.559 2014.2 928.498 737.565
493.4 2010.25 933.96 736.12
491.575 2017.48 939.421 738.767
498.513 2016.09 944.883 738.259
497.863 2022.28 950.345 740.526
504.577 2021.17 955.807 740.118
506.088 2024.87 961.268 741.471
513.537 2023.18 966.73 740.852
512.285 2029.75 972.192 743.259
522.264 2025.52 977.654 741.712
521.045 2032.41 983.115 744.232
528.524 2030.48 988.577 743.528
531.248 2033.19 994.039 744.52
535.571 2034.74 999.501 745.088
534.498 2040.97 1004.96 747.367
542.277 2038.98 1010.42 746.64
546.564 2040.07 1015.89 747.039
541.41 2050.33 1021.35 750.795
556.802 2041.36 1026.81 747.51
546.949 2055.8 1032.27 752.799
565.467 2043.54 1037.73 748.311
559.458 2054.65 1043.19 752.379
567.473 2052.39 1048.66 751.551
569.425 2055.9 1054.12 752.835
570.728 2059.97 1059.58 754.328
576.892 2059.43 1065.04 754.128
583.473 2058.49 1070.5 753.783
580.244 2067.11 1075.97 756.941
589.826 2063.2 1081.43 755.508
591.233 2067.79 1086.89 757.189
591.65 2072.48 1092.35 758.907
599.402 2070.88 1097.81 758.321
597.054 2078.38 1103.27 761.066
603.778 2077.32 1108.74 760.68
608.445 2078.24 1114.2 761.016
608.782 2083.47 1119.66 762.932
615.524 2082.3 1125.12 762.504
616.637 2086.8 1130.58 764.149
623.444 2085.7 1136.04 763.747
621.496 2092.74 1141.51 766.326
631.462 2088.78 1146.97 764.877
633.282 2092.29 1152.43 766.162
636.001 2095.39 1157.89 767.295
643.401 2093.65 1163.35 766.659
647.738 2094.47 1168.81 766.959
656.755 2091.5 1174.28 765.872
648.156 2105.02 1179.74 770.821
659.929 2099.29 1185.2 768.725
661.794 2102.62 1190.66 769.942
658.516 2111.41 1196.12 773.164
669.01 2106.79 1201.59 771.471
672.953 2108.36 1207.05 772.046
675.697 2111.14 1212.51 773.064
678.613 2113.62 1217.97 773.972
687.966 2109.96 1223.43 772.63
686.262 2117.28 1228.89 775.313
689.221 2119.44 1234.36 776.103
699.882 2114.54 1239.82 774.307
699.663 2120.23 1245.28 776.391
702.709 2123.11 1250.74 777.445
706.367 2124.39 1256.2 777.914
714.441 2122.49 1261.66 777.218
707.9 2134.06 1267.13 781.456
720.424 2127.57 1272.59 779.078
716.019 2136.97 1278.05 782.522
726.131 2132.77 1283.51 780.985
727.868 2136.57 1288.97 782.377
727.696 2142.36 1294.44 784.497
725.009 2150.75 1299.9 787.567
736.005 2145.47 1305.36 785.635
736.699 2150.07 1310.82 787.318
739.702 2152.98 1316.28 788.384
743.52 2154.43 1321.74 788.915
747.849 2155.89 1327.21 789.451
752.821 2156.29 1332.67 789.597
750.203 2164.49 1338.13 792.6
760.483 2159.75 1343.59 790.862
759.016 2166.72 1349.05 793.416
764.858 2166.57 1354.51 793.361
765.782 2171.08 1359.98 795.014
763.073 2179.06 1365.44 797.936
777.988 2170.07 1370.9 794.642
777.85 2175.52 1376.36 796.639
777.918 2180.92 1381.82 798.614
791.277 2173.36 1387.29 795.847
792.801 2177.21 1392.75 797.256
796.575 2179.09 1398.21 797.945
800.484 2180.55 1403.67 798.481
815.814 2171.09 1409.13 795.016
813.399 2178.74 1414.59 797.816
814.03 2183.5 1420.06 799.559
819.097 2184.14 1425.52 799.796
823.406 2185.56 1430.98 800.314
824.005 2190.29 1436.44 802.047
836.604 2183.66 1441.9 799.619
824.812 2200.28 1447.36 805.704
840.094 2191.4 1452.83 802.453
835.405 2201.29 1458.29 806.075
848.539 2193.82 1463.75 803.341
845.744 2202.15 1469.21 806.391
852.373 2200.88 1474.67 805.923
866.271 2192.84 1480.13 802.979
866.351 2197.85 1485.6 804.817
871.73 2198.03 1491.06 804.88
869.561 2205.43 1496.52 807.59
880.681 2200.29 1501.98 805.709
885.931 2200.74 1507.44 805.872
884.286 2207.44 1512.91 808.325
896.05 2201.91 1518.37 806.3
894.77 2208.43 1523.83 808.69
893.456 2215.24 1529.29 811.184
906.704 2207.94 1534.75 808.511
903.88 2215.61 1540.21 811.319
916.332 2209.25 1545.68 808.989
910.323 2220.35 1551.14 813.055
920.402 2216.41 1556.6 811.613
912.334 2229.41 1562.06 816.373
924.69 2223.07 1567.52 814.051
917.218 2235.48 1572.98 818.596
932.736 2225.97 1578.45 815.111
940.954 2223.4 1583.91 814.17
941.91 2227.75 1589.37 815.765
946.289 2229.1 1594.83 816.258
950.922 2230.18 1600.29 816.653
953.168 2233.16 1605.76 817.744
963.192 2229.05 1611.22 816.238
956.491 2240.87 1616.68 820.568
966.131 2236.95 1622.14 819.131
971.298 2237.31 1627.6 819.264
972.285 2242.09 1633.06 821.014
976.869 2242.76 1638.53 821.261
977.271 2247.8 1643.99 823.107
993.361 2237.85 1649.45 819.461
989.939 2246.45 1654.91 822.611
990.246 2251.79 1660.37 824.565
1002.3 2245.56 1665.83 822.285
1004.07 2249.32 1671.3 823.661
1009.45 2249.44 1676.76 823.706
1007.92 2256.35 1682.22 826.238
1013.61 2256.18 1687.68 826.175
1021.37 2254.06 1693.14 825.398
1029.8 2251.42 1698.6 824.43
1033.02 2253.65 1704.07 825.248
1033.71 2258 1709.53 826.841
1038.38 2258.99 1714.99 827.203
1054.89 2248.61 1720.45 823.404
1053.18 2255.35 1725.91 825.869
1066.4 2248 1731.38 823.179
1061.48 2258.46 1736.84 827.01
1065.94 2259.71 1742.3 827.467
1072.55 2258.63 1747.76 827.072
1074.89 2261.58 1753.22 828.151
1092.39 2250.17 1758.68 823.975
1083.17 2264.43 1764.15 829.194
1098.67 2255.09 1769.61 825.775
1097.51 2261.22 1775.07 828.019
1107.94 2256.56 1780.53 826.313
1111.34 2258.33 1785.99 826.963
1115.11 2260.35 1791.45 827.701
1116.33 2264.91 1796.92 829.369
1108.26 2278.21 1802.38 834.242
1116.14 2276.21 1807.84 833.509
1123.93 2274.09 1813.3 832.733
1124.24 2278.68 1818.76 834.414
1133.96 2274.79 1824.23 832.991
1136.43 2277.96 1829.69 834.149
1140.74 2279.08 1835.15 834.559
1147.32 2277.81 1840.61 834.096
1146.15 2284.71 1846.07 836.622
1158.5 2278.12 1851.53 834.208
1150.69 2291.26 1857 839.019
1166.63 2281.23 1862.46 835.348
1160.48 2292.75 1867.92 839.565
1172.04 2286.89 1873.38 837.418
1172.25 2291.87 1878.84 839.242
1187.58 2282.67 1884.3 835.875
1181.83 2293.52 1889.77 839.85
1194.21 2287.33 1895.23 837.581
1195.33 2291.44 1900.69 839.086
1210.98 2281.74 1906.15 835.536
1214.3 2283.74 1911.61 836.266
1220.06 2283.75 1917.07 836.271
1222.51 2286.66 1922.54 837.337
1228.62 2286.19 1928 837.164
1232.71 2287.62 1933.46 837.688
1232.92 2293.08 1938.92 839.687
1243.61 2288.14 1944.38 837.876
1247.02 2290.03 1949.85 838.569
1256.3 2286.52 1955.31 837.284
1255.22 2293.06 1960.77 839.68
1259.83 2293.97 1966.23 840.013
1271.25 2288.42 1971.69 837.978
1263.99 2300.62 1977.15 842.448
1279.67 2290.91 1982.62 838.892
1285.99 2289.66 1988.08 838.434
1295.11 2286.58 1993.54 837.306
1295.98 2290.95 1999 838.905
1298.84 2293.72 2004.46 839.922
1300.33 2297.75 2009.92 841.398
1306.22 2297.13 2015.39 841.168
1313.78 2295.57 2020.85 840.6
1320.57 2294 2026.31 840.022
1325.15 2295.08 2031.77 840.417
1323.7 2302.11 2037.23 842.995
1325.46 2305.84 2042.7 844.359
1329.03 2308.07 2048.16 845.175
1329.42 2313.12 2053.62 847.026
1335.93 2312.1 2059.08 846.653
1340.63 2312.86 2064.54 846.929
1340.19 2318.82 2070 849.111
1352.6 2312.26 2075.47 846.708
1358 2311.82 2080.93 846.547
1379.15 2297.1 2086.39 841.159
1360.88 2319.98 2091.85 849.535
1384.13 2303.3 2097.31 843.429
1377.54 2314.85 2102.77 847.659
1393.64 2304.65 2108.24 843.924
1392.31 2311.03 2113.7 846.261
1397.86 2311.6 2119.16 846.469
1402.39 2312.44 2124.62 846.775
1405.13 2315.16 2130.08 847.77
1406.77 2318.81 2135.55 849.109
1420.79 2310.53 2141.01 846.075
1416.32 2320.51 2146.47 849.731
1428.93 2313.73 2151.93 847.248
1432.68 2315.53 2157.39 847.906
1432.37 2321.24 2162.85 849.999
1438.08 2320.95 2168.32 849.894
1454.17 2310.92 2173.78 846.219
1441.47 2328.17 2179.24 852.536
1471.26 2305.06 2184.7 844.073
1451.67 2329.16 2190.16 852.898
1479.71 2307.66 2195.62 845.025
1478.19 2313.92 2201.09 847.319
1474.64 2323.11 2206.55 850.684
1491.53 2312.14 2212.01 846.665
1488.59 2320.07 2217.47 849.571
1501.06 2314.19 2222.93 847.416
1497.1 2322.67 2228.39 850.524
1515.31 2311.1 2233.86 846.285
1490.71 2339.99 2239.32 856.866
1516.77 2320.55 2244.78 849.747
1504.25 2338 2250.24 856.136
1521.89 2326.39 2255.7 851.884
1524.31 2329.47 2261.17 853.012
1536.42 2322.9 2266.63 850.607
1529.7 2334.68 2272.09 854.92
1536.5 2333.65 2277.55 854.542
1537.15 2338.46 2283.01 856.304
1544.32 2337.2 2288.47 855.842
1555.82 2331.05 2293.94 853.59
1548.28 2343.68 2299.4 858.215
1565.19 2332.85 2304.86 854.25
1566.76 2336.5 2310.32 855.588
1581.65 2327.36 2315.78 852.238
1582.67 2331.93 2321.24 853.913
1586.19 2333.83 2326.71 854.609
1598.33 2327.62 2332.17 852.335
1605.17 2326 2337.63 851.742
1597.91 2338.69 2343.09 856.387
1616.74 2325.72 2348.55 851.638
1611.42 2336.14 2354.02 855.453
1627.51 2326.09 2359.48 851.775
1618.89 2339.76 2364.94 856.781
1625.23 2339.29 2370.4 856.606
1632.87 2337.16 2375.86 855.826
1643.48 2332.08 2381.32 853.967
1661.13 2320.05 2386.79 849.561
1663.64 2323.2 2392.25 850.716
1657.81 2334.42 2397.71 854.825
1668.37 2329.67 2403.17 853.084
1676.58 2326.94 2408.63 852.085
1677.42 2331.31 2414.09 853.684
1687.94 2326.86 2419.56 852.058
1688.37 2331.48 2425.02 853.746
1702.92 2323.26 2430.48 850.738
1690.28 2340.51 2435.94 857.054
1705.78 2331.45 2441.4 853.738
1702.79 2339.7 2446.86 856.758
1718.51 2329.8 2452.33 853.133
1720.24 2333.77 2457.79 854.586
1723.97 2335.38 2463.25 855.178
1731.77 2333.34 2468.71 854.429
1728.03 2342.54 2474.17 857.797
1741.03 2335.24 2479.64 855.126
1736.65 2344.88 2485.1 858.653
1746.9 2340.25 2490.56 856.96
1754.35 2338.17 2496.02 856.198
1760.78 2337.38 2501.48 855.908
1762.58 2341.07 2506.94 857.259
1772.05 2337.31 2512.41 855.882
1778.94 2336.05 2517.87 855.42
1779.62 2340.95 2523.33 857.215
1783.6 2342.2 2528.79 857.673
1792.38 2339.51 2534.25 856.689
1779.49 2357.11 2539.71 863.133
1800.2 2342.69 2545.18 857.854
1799.12 2348.77 2550.64 860.08
1820.12 2333.7 2556.1 854.56
1829.67 2329.14 2561.56 852.893
1833.38 2331.22 2567.02 853.654
1830.04 2339.59 2572.49 856.716
1836.3 2339.13 2577.95 856.55
1849.38 2331.73 2583.41 853.838
1839.96 2346.41 2588.87 859.215
1841.47 2350.55 2594.33 860.731
1851.07 2346.48 2599.79 859.242
1854.96 2348.56 2605.26 860.001
1852.97 2355.78 2610.72 862.646
1871.29 2343.12 2616.18 858.011
1880.18 2339.82 2621.64 856.802
1885.89 2339.6 2627.1 856.72
1884.74 2346.38 2632.56 859.202
1903.05 2334.06 2638.03 854.692
1887.15 2354.98 2643.49 862.355
1898.72 2349.34 2648.95 860.287
1898.31 2354.78 2654.41 862.28
1914.73 2344.64 2659.87 858.566
1913.44 2351.19 2665.33 860.965
1913.97 2356.24 2670.8 862.814
1926.46 2349.44 2676.26 860.323
1923.09 2358.04 2681.72 863.474
1937.42 2349.93 2687.18 860.503
1937.36 2354.93 2692.64 862.335
1948.04 2350.15 2698.11 860.584
1943.91 2359.55 2703.57 864.027
1955.18 2353.76 2709.03 861.907
1965.54 2349.3 2714.49 860.274
1960.86 2358.84 2719.95 863.769
1976.2 2349.61 2725.41 860.386
1979.59 2351.66 2730.88 861.137
1988.42 2348.71 2736.34 860.056
1987.47 2355.27 2741.8 862.459
1995.87 2352.55 2747.26 861.464
2000.44 2353.18 2752.72 861.696
2017.52 2342.25 2758.18 857.692
2008.66 2355.96 2763.65 862.713
2033.15 2337.59 2769.11 855.987
2028.22 2347.43 2774.57 859.59
2044.36 2337.2 2780.03 855.841
2037.44 2349.4 2785.49 860.309
2051.8 2340.83 2790.96 857.173
2045.68 2352.36 2796.42 861.393
2060.15 2343.67 2801.88 858.21
2061.54 2347.52 2807.34 859.621
2080.75 2334.45 2812.8 854.835
2082.4 2338.01 2818.26 856.14
2088.31 2337.83 2823.73 856.072
2090 2341.33 2829.19 857.356
2089.7 2347.43 2834.65 859.587
2092.58 2349.84 2840.11 860.473
2094.56 2353.22 2845.57 861.707
2113.28 2340.43 2851.03 857.024
2111.19 2348.03 2856.5 859.81
2126.32 2338.73 2861.96 856.402
2123.24 2347.19 2867.42 859.501
2135.34 2340.94 2872.88 857.211
2146.67 2335.11 2878.34 855.076
2151.39 2335.97 2883.81 855.393
2146.26 2346.32 2889.27 859.184
2160.87 2337.73 2894.73 856.037
2154.95 2348.91 2900.19 860.13
2155.18 2353.99 2905.65 861.989
2172.88 2342.35 2911.11 857.728
2163.15 2357.27 2916.58 863.193
2185.28 2341.31 2922.04 857.347
2185.87 2345.79 2927.5 858.988
2193.07 2344.28 2932.96 858.434
2194.54 2348.14 2938.42 859.848
2206.05 2342.31 2943.88 857.714
2201.57 2351.99 2949.35 861.26
2219.66 2339.88 2954.81 856.823
2220.06 2344.95 2960.27 858.68
2231.93 2338.6 2965.73 856.356
2230.94 2345.24 2971.19 858.786
2242.43 2339.52 2976.65 856.691
2247.76 2339.73 2982.12 856.77
2240.05 2352.56 2987.58 861.467
2257.2 2341.05 2993.04 857.251
2256.37 2347.32 2998.5 859.547
2264.36 2345.18 3003.96 858.764
2264.96 2349.92 3009.43 860.5
2267.34 2352.93 3014.89 861.602
2279.16 2347.05 3020.35 859.45
2280.58 2351.07 3025.81 860.92
2279.3 2357.61 3031.27 863.316
2289.94 2352.67 3036.73 861.508
2301.24 2347.3 3042.2 859.542
2298.69 2355 3047.66 862.361
2311.58 2347.85 3053.12 859.742
2303.81 2360.88 3058.58 864.513
2320.16 2350.36 3064.04 860.662
2305.95 2369.77 3069.5 867.768
2336.48 2345.41 3074.97 858.847
2333.22 2353.64 3080.43 861.863
2337.17 2355.44 3085.89 862.523
2342.99 2355.12 3091.35 862.404
2355.68 2348.32 3096.81 859.915
2340.12 2368.79 3102.28 867.411
2359.59 2355.53 3107.74 862.554
2354.52 2365.8 3113.2 866.314
2364.49 2361.45 3118.66 864.721
2368.03 2363.74 3124.12 865.56
2378.84 2358.4 3129.58 863.606
2378.55 2364.21 3135.05 865.734
2390.87 2357.62 3140.51 863.321
2391.69 2362.2 3145.97 864.997
2405.98 2354.12 3151.43 862.037
2407.74 2357.4 3156.89 863.241
2408.19 2362.79 3162.35 865.214
2424.25 2352.77 3167.82 861.543
2428.2 2353.97 3173.28 861.982
2428.15 2359.53 3178.74 864.018
2430.34 2362.75 3184.2 865.198
2444.45 2354.54 3189.66 862.193
2444.81 2359.71 3195.12 864.085
2456.13 2353.99 3200.59 861.992
2453.17 2362.53 3206.05 865.116
2470.2 2351.31 3211.51 861.01
2468.85 2357.95 3216.97 863.44
2473.63 2358.97 3222.43 863.816
2476.73 2361.19 3227.9 864.627
2487.14 2356.58 3233.36 862.94
2491 2358.29 3238.82 863.566
2497.77 2357.06 3244.28 863.116
2500.48 2359.99 3249.74 864.189
2512.58 2353.65 3255.2 861.865
2500.01 2371.16 3260.67 868.278
2510.02 2367.22 3266.13 866.837
2521.28 2361.4 3271.59 864.705
2528.85 2359.4 3277.05 863.972
2531 2362.73 3282.51 865.192
2527.62 2371.57 3287.97 868.427
2553.17 2352.08 3293.44 861.292
2541.42 2368.68 3298.9 867.371
2555.26 2360.94 3304.36 864.536
2554.77 2366.91 3309.82 866.722
2563.46 2363.74 3315.28 865.563
2576.09 2356.67 3320.75 862.971
2583.21 2355.42 3326.21 862.516
2571.61 2371.74 3331.67 868.492
2593.55 2355.99 3337.13 862.722
2601.12 2353.96 3342.59 861.981
2597.42 2362.73 3348.05 865.193
2605.83 2360.33 3353.52 864.313
2607.02 2364.32 3358.98 865.774
2626.29 2350.82 3364.44 860.831
2624.54 2357.95 3369.9 863.442
2629.78 2358.4 3375.36 863.605
2631.64 2361.99 3380.82 864.919
2636.2 2363.28 3386.29 865.392
2633.74 2371.2 3391.75 868.292
2649.48 2361.11 3397.21 864.597
2655.7 2360.64 3402.67 864.425
2660.79 2361.02 3408.13 864.566
2665.83 2361.73 3413.59 864.825
2662.99 2369.84 3419.06 867.795
2675.6 2363.03 3424.52 865.302
2667.49 2376.29 3429.98 870.156
2687.02 2362.97 3435.44 865.278
2674.31 2380.64 3440.9 871.748
2694.06 2367.18 3446.37 866.821
2681.74 2383.93 3451.83 872.955
2701.36 2370.84 3457.29 868.16
2692.38 2384.74 3462.75 873.25
2709.96 2373.47 3468.21 869.125
2695.39 2392.69 3473.67 876.164
2721.83 2372.73 3479.14 868.853
2709.34 2389.99 3484.6 875.173
2716.53 2388.83 3490.06 874.749
2718.97 2391.78 3495.52 875.827
2726.56 2390.11 3500.98 875.218
2725.35 2396.6 3506.44 877.595
2727.13 2400.26 3511.91 878.935
2736.11 2396.74 3517.37 877.645
2730.53 2407.71 3522.83 881.662
2746.19 2397.97 3528.29 878.096
2745.39 2403.76 3533.75 880.217
2761.79 2393.5 3539.22 876.457
2750.63 2409.93 3544.68 882.475
2751.46 2414.61 3550.14 884.19
2761.2 2410.49 3555.6 882.68
2763.4 2414.02 3561.06 883.972
2765.18 2417.53 3566.52 885.258
2771.87 2416.43 3571.99 884.854
2768.99 2424.65 3577.45 887.865
2778.01 2421.48 3582.91 886.703
2781.08 2423.65 3588.37 887.5
2788.06 2422.67 3593.83 887.139
2786.8 2429.22 3599.29 889.539
2785.67 2435.67 3604.76 891.899
2801.33 2425.8 3610.22 888.287
2784.67 2447.23 3615.68 896.133
2811.47 2426.97 3621.14 888.715
2797.33 2445.79 3626.6 895.606
2806.07 2443.02 3632.07 894.592
2813.29 2441.21 3637.53 893.931
2817.86 2442.41 3642.99 894.368
2807.84 2457.67 3648.45 899.958
2810.27 2460.65 3653.91 901.05
2826.68 2450.16 3659.37 897.207
2822.58 2459.47 3664.84 900.616
2834.63 2453.18 3670.3 898.313
2835.29 2457.99 3675.76 900.074
2842.48 2456.41 3681.22 899.494
2843.95 2460.63 3686.68 901.041
2843.64 2466.5 3692.14 903.191
2852.16 2463.8 3697.61 902.202
2852.85 2468.48 3703.07 903.915
2869.45 2457.55 3708.53 899.912
2855.2 2477.29 3713.99 907.14
2864.79 2473.25 3719.45 905.663
2870.2 2473.64 3724.91 905.806
2867.97 2481.2 3730.38 908.574
2874.46 2480.32 3735.84 908.25
2883.7 2476.58 3741.3 906.88
2875.72 2489.69 3746.76 911.682
2896.26 2475.22 3752.22 906.383
2892.45 2484.56 3757.69 909.805
2891.49 2490.72 3763.15 912.058
2894.56 2492.99 3768.61 912.892
2892.23 2500.85 3774.07 915.769
2900.66 2498.14 3779.53 914.778
2903.98 2500.2 3784.99 915.529
2908.44 2501.53 3790.46 916.016
2911.53 2503.67 3795.92 916.802
2915.07 2505.81 3801.38 917.583
2915.24 2510.77 3806.84 919.4
2929.37 2502.67 3812.3 916.435
2923.43 2513.75 3817.76 920.493
2928.24 2514.59 3823.23 920.801
2931.86 2516.56 3828.69 921.52
2934.72 2519.43 3834.15 922.571
2931.18 2528.68 3839.61 925.958
2930.18 2534.46 3845.07 928.077
2944.09 2526.69 3850.54 925.231
2946.9 2529.02 3856 926.084
2947.54 2533.69 3861.46 927.793
2963.91 2523.19 3866.92 923.949
2949.82 2542.45 3872.38 931.001
2952.48 2545.21 3877.84 932.012
2949.16 2554.22 3883.31 935.312
2956.05 2552.59 3888.77 934.713
2965.8 2548.85 3894.23 933.344
2961.37 2558.35 3899.69 936.823
2965.35 2559.97 3905.15 937.417
2965.83 2564.72 3910.61 939.155
2976.91 2559.43 3916.08 937.221
2975.22 2566.6 3921.54 939.846
2977.03 2570.09 3927 941.123
2991.94 2560.98 3932.46 937.787
2979.03 2579.06 3937.92 944.406
2992.08 2572.2 3943.38 941.895
2989.07 2580.16 3948.85 944.809
3003.17 2572.13 3954.31 941.868
2995.17 2585.27 3959.77 946.682
3002.6 2583.71 3965.23 946.11
2996.57 2594.92 3970.69 950.216
3013.05 2584.09 3976.16 946.248
3006.26 2596.28 3981.62 950.714
3013.7 2594.42 3987.08 950.033
3021.2 2592.52 3992.54 949.335
3031.79 2587.79 3998 947.604
3024.37 2600.23 4003.46 952.16
3027.24 2602.77 4008.93 953.089
3037.42 2598.52 4014.39 951.535
3028.12 2612.91 4019.85 956.804
3050.89 2596.16 4025.31 950.668
3041.31 2610.81 4030.77 956.034
3042.32 2615.59 4036.23 957.786
3050.15 2613 4041.7 956.837
3052.21 2616.83 4047.16 958.239
3041.89 2632.13 4052.62 963.842
3073.27 2607.27 4058.08 954.738
3057.44 2627.97 4063.54 962.318
3074.11 2616.98 4069.01 958.292
3067.47 2629.08 4074.47 962.723
3072.54 2629.5 4079.93 962.878
3074.91 2632.65 4085.39 964.03
3080.74 2632.61 4090.85 964.017
3078.64 2640.14 4096.31 966.775
3086.95 2637.61 4101.78 965.847
3089.61 2640.35 4107.24 966.85
3089.37 2646.09 4112.7 968.954
3101.32 2639.94 4118.16 966.701
3098.83 2647.98 4123.62 969.644
3096.8 2655.29 4129.08 972.321
3115.51 2642.33 4134.55 967.577
