#E_pot E_kin E_opt Temperature
35.0425 84.2039 51.7792 705.775
36.333 83.0357 51.8985 695.984
35.3505 84.1345 52.0178 705.194
36.5439 83.0635 52.1371 696.217
35.7248 84.0021 52.2565 704.084
35.1865 84.6597 52.3758 709.595
36.3398 83.6261 52.4951 700.932
36.4362 83.6504 52.6144 701.136
36.4157 83.7902 52.7337 702.307
37.8616 82.4678 52.853 691.224
36.6746 83.7726 52.9723 702.16
36.2958 84.2706 53.0916 706.334
36.5793 84.1032 53.2109 704.931
36.9678 83.8382 53.3302 702.71
37.3922 83.5325 53.4495 700.148
37.7881 83.2612 53.5688 697.874
38.1062 83.0616 53.6881 696.201
36.5199 84.7665 53.8074 710.491
35.9714 85.4269 53.9268 716.026
37.2551 84.269 54.0461 706.321
36.3994 85.2427 54.1654 714.482
37.0316 84.7296 54.2847 710.182
35.94 85.9365 54.404 720.298
36.8705 85.1268 54.5233 713.511
36.183 85.9347 54.6426 720.283
37.1675 85.0734 54.7619 713.063
36.4511 85.9089 54.8812 720.066
37.3464 85.1362 55.0005 713.59
38.3924 84.2087 55.1198 705.816
37.796 84.9237 55.2391 711.808
37.6077 85.2302 55.3584 714.378
37.906 85.0504 55.4777 712.871
37.8991 85.1796 55.5971 713.953
39.2163 83.9856 55.7164 703.946
37.9235 85.3957 55.8357 715.765
38.6991 84.7429 55.955 710.293
38.8466 84.7119 56.0743 710.033
39.4027 84.279 56.1936 706.405
39.4149 84.3868 56.3129 707.308
37.9154 86.0025 56.4322 720.85
38.7766 85.261 56.5515 714.635
38.4699 85.6875 56.6708 718.21
39.8386 84.4402 56.7901 707.756
39.1494 85.2476 56.9094 714.523
38.6341 85.882 57.0287 719.841
39.4455 85.192 57.148 714.057
40.27 84.4883 57.2673 708.159
39.1977 85.6762 57.3867 718.116
39.3304 85.6609 57.506 717.987
39.086 86.0299 57.6253 721.08
40.476 84.7597 57.7446 710.434
40.4632 84.8917 57.8639 711.54
39.8933 85.5794 57.9832 717.304
41.0704 84.5284 58.1025 708.495
40.0296 85.681 58.2218 718.156
40.8745 84.9623 58.3411 712.132
42.0175 83.9422 58.4604 703.582
42.7418 83.3386 58.5797 698.522
43.2655 82.9341 58.699 695.132
42.4712 83.8442 58.8183 702.76
42.343 84.0941 58.9376 704.855
42.0411 84.5162 59.057 708.393
42.1801 84.493 59.1763 708.199
42.6879 84.1097 59.2956 704.986
43.1564 83.7584 59.4149 702.041
43.1016 83.933 59.5342 703.505
42.6104 84.5428 59.6535 708.616
42.5319 84.7436 59.7728 710.298
41.8815 85.5084 59.8921 716.709
44.3089 83.208 60.0114 697.427
43.5491 84.0854 60.1307 704.782
44.3034 83.4524 60.25 699.477
44.2271 83.6488 60.3693 701.122
43.8667 84.1236 60.4886 705.102
44.5296 83.5876 60.6079 700.609
44.286 83.9495 60.7273 703.642
45.0599 83.2969 60.8466 698.173
46.5604 81.9183 60.9659 686.617
45.0684 83.5244 61.0852 700.079
45.1982 83.5135 61.2045 699.988
44.8032 84.0288 61.3238 704.308
46.5657 82.3911 61.4431 690.581
46.2466 82.8285 61.5624 694.247
45.6921 83.502 61.6817 699.892
45.5973 83.7133 61.801 701.663
46.1113 83.3181 61.9203 698.35
45.5958 83.9561 62.0396 703.698
46.9323 82.7397 62.1589 693.502
46.3482 83.4421 62.2782 699.39
46.7961 83.1174 62.3976 696.668
45.9401 84.092 62.5169 704.837
45.9646 84.1856 62.6362 705.622
47.1169 83.1517 62.7555 696.956
45.5629 84.8269 62.8748 710.997
45.1857 85.3204 62.9941 715.134
47.102 83.5303 63.1134 700.129
47.5784 83.1737 63.2327 697.14
48.4159 82.4573 63.352 691.136
47.2609 83.7263 63.4713 701.772
46.8823 84.2242 63.5906 705.945
47.1288 84.0981 63.7099 704.888
47.6188 83.7292 63.8292 701.796
48.7231 82.748 63.9485 693.572
48.1126 83.4815 64.0678 699.72
46.6573 85.0489 64.1872 712.858
47.4176 84.4104 64.3065 707.506
47.2356 84.7109 64.4258 710.025
48.417 83.653 64.5451 701.158
47.4347 84.7538 64.6644 710.384
46.2168 86.0873 64.7837 721.561
47.0285 85.3945 64.903 715.754
44.3461 88.1945 65.0223 739.223
46.5526 86.1097 65.1416 721.749
46.8865 85.8947 65.2609 719.947
45.4925 87.4024 65.3802 732.584
47.6759 85.3471 65.4995 715.357
48.2346 84.9071 65.6188 711.669
48.366 84.8969 65.7381 711.584
48.1964 85.1851 65.8575 713.999
46.9575 86.5391 65.9768 725.348
47.7526 85.8681 66.0961 719.724
48.2215 85.5198 66.2154 716.805
48.6958 85.1655 66.3347 713.835
48.3106 85.6679 66.454 718.046
49.2193 84.8837 66.5733 711.473
48.8675 85.3555 66.6926 715.428
49.1687 85.1758 66.8119 713.921
48.8997 85.562 66.9312 717.158
49.6947 84.8859 67.0505 711.492
48.1849 86.5131 67.1698 725.13
48.6851 86.1313 67.2891 721.93
48.6496 86.29 67.4084 723.26
48.2795 86.7774 67.5278 727.345
48.9531 86.2247 67.6471 722.713
47.7515 87.5402 67.7664 733.739
48.595 86.8197 67.8857 727.7
47.358 88.1748 68.005 739.058
48.5272 87.1269 68.1243 730.275
47.9879 87.7874 68.2436 735.811
48.7121 87.1808 68.3629 730.727
50.1348 85.8822 68.4822 719.842
49.8193 86.3206 68.6015 723.517
48.998 87.2517 68.7208 731.321
50.5494 85.8241 68.8401 719.356
49.865 86.6312 68.9594 726.12
49.7233 86.8889 69.0787 728.28
48.7235 88.008 69.198 737.66
49.7642 87.0876 69.3174 729.946
51.2154 85.7612 69.4367 718.828
50.3331 86.7581 69.556 727.184
50.4645 86.7421 69.6753 727.05
51.0428 86.2879 69.7946 723.243
51.0797 86.3732 69.9139 723.958
51.4273 86.1482 70.0332 722.072
50.1736 87.519 70.1525 733.561
51.9711 85.8422 70.2718 719.507
51.0937 86.8387 70.3911 727.859
51.4658 86.5881 70.5104 725.759
50.7698 87.3974 70.6297 732.542
50.2258 88.0624 70.749 738.116
50.7594 87.6493 70.8683 734.653
51.0407 87.4877 70.9877 733.299
51.511 87.1392 71.107 730.378
50.2618 88.5044 71.2263 741.821
50.6487 88.2379 71.3456 739.587
51.7349 87.2728 71.4649 731.498
52.9371 86.1941 71.5842 722.457
52.5011 86.7497 71.7035 727.113
52.6672 86.699 71.8228 726.688
52.3611 87.1241 71.9421 730.252
52.7337 86.8749 72.0614 728.163
53.0133 86.7154 72.1807 726.826
53.5256 86.3261 72.3 723.563
54.9575 85.0133 72.4193 712.559
54.45 85.6403 72.5386 717.815
54.6801 85.5319 72.658 716.906
54.9038 85.4309 72.7773 716.06
54.5051 85.9458 72.8966 720.375
55.427 85.1431 73.0159 713.648
54.5206 86.1679 73.1352 722.237
56.0505 84.7582 73.2545 710.421
55.8099 85.1226 73.3738 713.476
56.8942 84.1554 73.4931 705.368
55.1192 86.0491 73.6124 721.241
54.8667 86.4161 73.7317 724.317
54.7416 86.6645 73.851 726.399
55.3579 86.1679 73.9703 722.237
56.4294 85.2204 74.0896 714.295
55.3965 86.3688 74.2089 723.921
56.0442 85.842 74.3282 719.505
56.1088 85.8959 74.4476 719.957
56.7154 85.4167 74.5669 715.941
56.3466 85.8981 74.6862 719.976
57.2889 85.0787 74.8055 713.107
55.621 86.8615 74.9248 728.051
57.3598 85.2495 75.0441 714.539
56.1207 86.6042 75.1634 725.894
57.5953 85.2518 75.2827 714.559
58.1866 84.7782 75.402 710.588
56.1007 86.9833 75.5213 729.071
56.2532 86.9509 75.6406 728.8
54.6838 88.6331 75.7599 742.899
55.6147 87.8286 75.8792 736.157
55.2914 88.2655 75.9985 739.818
56.4193 87.2629 76.1179 731.415
56.5963 87.21 76.2372 730.971
56.301 87.6168 76.3565 734.381
57.1092 86.9365 76.4758 728.679
57.6147 86.5433 76.5951 725.383
56.4247 87.8529 76.7144 736.36
57.2296 87.1717 76.8337 730.651
57.3714 87.1447 76.953 730.424
57.822 86.8184 77.0723 727.689
55.7734 88.9821 77.1916 745.825
56.1663 88.7106 77.3109 743.549
56.4588 88.5409 77.4302 742.127
57.399 87.7218 77.5495 735.261
58.4067 86.8361 77.6688 727.838
58.234 87.1281 77.7882 730.285
58.6799 86.7976 77.9075 727.515
58.8769 86.7174 78.0268 726.843
57.4357 88.2809 78.1461 739.947
57.4435 88.3907 78.2654 740.868
58.2955 87.664 78.3847 734.777
58.068 88.011 78.504 737.685
58.099 88.0972 78.6233 738.408
57.906 88.4102 78.7426 741.031
57.193 89.2439 78.8619 748.019
58.8265 87.7279 78.9812 735.313
57.9676 88.7083 79.1005 743.529
58.6993 88.0939 79.2198 738.38
59.5473 87.3681 79.3391 732.296
60.4519 86.587 79.4584 725.749
59.0177 88.1391 79.5778 738.759
60.4402 86.8356 79.6971 727.834
60.2746 87.1191 79.8164 730.21
60.9754 86.5395 79.9357 725.352
60.6695 86.9684 80.055 728.947
59.2292 88.5236 80.1743 741.982
60.184 87.6913 80.2936 735.005
59.8287 88.1591 80.4129 738.927
59.0024 89.1103 80.5322 746.899
61.8003 86.4337 80.6515 724.465
61.3304 87.0243 80.7708 729.415
59.4931 88.975 80.8901 745.766
60.8362 87.7546 81.0094 735.536
61.2319 87.4806 81.1287 733.239
60.3559 88.4762 81.2481 741.584
60.4774 88.4727 81.3674 741.555
61.0021 88.0641 81.4867 738.13
62.8051 86.3903 81.606 724.101
61.7093 87.6036 81.7253 734.271
62.7076 86.7271 81.8446 726.924
61.9001 87.6486 81.9639 734.648
60.9911 88.6785 82.0832 743.28
61.8552 87.9378 82.2025 737.071
61.7405 88.1698 82.3218 739.016
63.2156 86.8176 82.4411 727.683
62.7348 87.4142 82.5604 732.683
62.2325 88.0325 82.6797 737.866
62.5582 87.8275 82.799 736.147
64.0961 86.4123 82.9184 724.286
62.2654 88.3637 83.0377 740.642
62.1692 88.5751 83.157 742.413
63.4686 87.4009 83.2763 732.571
65.5669 85.4291 83.3956 716.044
63.3709 87.7379 83.5149 735.396
63.4902 87.734 83.6342 735.364
63.5125 87.8323 83.7535 736.187
62.5944 88.8707 83.8728 744.891
64.116 87.4721 83.9921 733.168
62.9922 88.7105 84.1114 743.548
63.1415 88.6854 84.2307 743.338
64.6722 87.2705 84.35 731.478
63.2321 88.8336 84.4693 744.58
63.2649 88.9181 84.5886 745.289
64.4047 87.8966 84.708 736.726
64.6866 87.736 84.8273 735.38
63.5394 89.0053 84.9466 746.019
64.6031 88.0616 85.0659 738.109
64.7184 88.0623 85.1852 738.115
65.5799 87.3258 85.3045 731.942
64.9934 88.0347 85.4238 737.884
65.8496 87.2917 85.5431 731.657
65.7334 87.5293 85.6624 733.648
65.6381 87.7467 85.7817 735.47
66.8466 86.6614 85.901 726.374
68.0979 85.5294 86.0203 716.885
67.0859 86.6593 86.1396 726.356
67.8901 85.9793 86.2589 720.656
65.1083 88.8694 86.3783 744.88
67.8723 86.2351 86.4976 722.8
67.393 86.8332 86.6169 727.813
69.2412 85.1081 86.7362 713.354
68.4375 86.0318 86.8555 721.096
69.2129 85.3737 86.9748 715.58
68.3518 86.3508 87.0941 723.77
69.72 85.1064 87.2134 713.339
68.5077 86.4335 87.3327 724.463
67.459 87.604 87.452 734.274
68.9397 86.2442 87.5713 722.877
68.7412 86.5618 87.6906 725.539
69.1332 86.2875 87.8099 723.239
70.1378 85.4077 87.9292 715.865
69.9257 85.7365 88.0486 718.621
68.7934 86.988 88.1679 729.11
70.1164 85.7887 88.2872 719.058
70.3144 85.706 88.4065 718.365
69.9376 86.2036 88.5258 722.536
71.3484 84.9215 88.6451 711.79
70.6685 85.714 88.7644 718.432
70.3185 86.1819 88.8837 722.355
68.828 87.7937 89.003 735.864
67.4157 89.3182 89.1223 748.641
66.9242 89.9284 89.2416 753.756
67.4364 89.5359 89.3609 750.467
69.1072 87.9912 89.4802 737.519
67.7784 89.4354 89.5995 749.624
70.2304 87.1095 89.7188 730.129
70.1317 87.3227 89.8382 731.916
69.262 88.3136 89.9575 740.221
70.0061 87.6883 90.0768 734.98
69.4701 88.3445 90.1961 740.48
68.3028 89.628 90.3154 751.239
69.3165 88.7377 90.4347 743.777
69.0843 89.0904 90.554 746.732
69.6587 88.6348 90.6733 742.914
70.8605 87.5532 90.7926 733.848
70.8608 87.6719 90.9119 734.843
70.188 88.4654 91.0312 741.494
69.3545 89.4203 91.1505 749.497
69.7663 89.1264 91.2698 747.034
69.3843 89.6252 91.3891 751.215
70.3522 88.7821 91.5085 744.148
70.5705 88.6794 91.6278 743.287
72.0325 87.343 91.7471 732.086
71.9897 87.5016 91.8664 733.415
71.6543 87.9557 91.9857 737.221
70.5174 89.2131 92.105 747.761
71.6371 88.2127 92.2243 739.375
71.4986 88.4701 92.3436 741.533
71.1687 88.9205 92.4629 745.308
71.3879 88.8205 92.5822 744.47
70.7504 89.575 92.7015 750.794
72.6663 87.7857 92.8208 735.797
73.4978 87.0782 92.9401 729.867
72.0948 88.5927 93.0594 742.561
74.0675 86.7434 93.1788 727.06
73.8243 87.1043 93.2981 730.086
75.6372 85.4169 93.4174 715.942
73.1507 88.0179 93.5367 737.743
72.9886 88.2982 93.656 740.093
73.5788 87.8282 93.7753 736.153
73.1577 88.3723 93.8946 740.714
73.6519 87.9992 94.0139 737.587
73.8496 87.9177 94.1332 736.903
74.0699 87.8205 94.2525 736.089
74.2281 87.7821 94.3718 735.767
74.6771 87.4518 94.4911 732.998
73.2554 88.9925 94.6104 745.912
74.3932 87.975 94.7297 737.384
76.1385 86.3543 94.849 723.799
76.5639 86.0508 94.9684 721.255
76.3166 86.4148 95.0877 724.306
77.8281 85.0267 95.207 712.671
75.793 87.1726 95.3263 730.658
75.663 87.4236 95.4456 732.762
76.1563 87.0533 95.5649 729.658
76.5938 86.7337 95.6842 726.979
76.3235 87.1238 95.8035 730.249
77.9721 85.5982 95.9228 717.462
78.2186 85.4686 96.0421 716.375
78.3011 85.5058 96.1614 716.688
77.5882 86.3403 96.2807 723.682
78.4347 85.6141 96.4 717.595
80.2412 83.9285 96.5193 703.467
80.1846 84.1113 96.6387 704.999
79.7419 84.6669 96.758 709.656
80.6124 83.9191 96.8773 703.388
82.3845 82.2719 96.9966 689.582
82.0066 82.7694 97.1159 693.751
81.0071 83.8879 97.2352 703.127
81.8775 83.1377 97.3545 696.838
82.0643 83.0712 97.4738 696.281
80.8352 84.4157 97.5931 707.55
82.3366 83.0402 97.7124 696.022
81.2909 84.1973 97.8317 705.72
82.109 83.5025 97.951 699.896
83.0498 82.6857 98.0703 693.05
82.2856 83.5663 98.1896 700.431
81.6708 84.303 98.309 706.606
83.1048 82.9871 98.4283 695.576
84.076 82.1358 98.5476 688.441
82.513 83.8154 98.6669 702.518
82.639 83.8123 98.7862 702.493
83.6287 82.9414 98.9055 695.194
82.7892 83.9021 99.0248 703.245
82.2229 84.5867 99.1441 708.984
82.9373 83.9911 99.2634 703.991
82.9862 84.0608 99.3827 704.576
83.7384 83.4316 99.502 699.302
83.5911 83.6948 99.6213 701.508
83.4418 83.9672 99.7406 703.791
82.3102 85.2184 99.8599 714.278
83.2603 84.3855 99.9792 707.297
81.6993 86.063 100.099 721.358
82.6116 85.2709 100.218 714.719
83.2866 84.7186 100.337 710.089
83.2511 84.8732 100.456 711.385
81.8238 86.4143 100.576 724.302
82.0678 86.2943 100.695 723.296
81.9632 86.5162 100.814 725.156
82.2924 86.3086 100.934 723.416
83.4449 85.2758 101.053 714.759
83.475 85.3684 101.172 715.536
81.7938 87.1682 101.292 730.621
83.73 85.3512 101.411 715.391
83.8161 85.3817 101.53 715.647
82.5525 86.7691 101.65 727.276
83.3802 86.0633 101.769 721.36
83.0326 86.5266 101.888 725.244
84.7499 84.9338 102.007 711.893
83.9499 85.8513 102.127 719.583
84.1826 85.7368 102.246 718.623
85.2225 84.8169 102.365 710.913
85.3639 84.7969 102.485 710.745
85.3723 84.9113 102.604 711.704
86.319 84.0847 102.723 704.776
85.5123 85.0043 102.843 712.484
85.917 84.7276 102.962 710.165
84.6509 86.1115 103.081 721.764
86.2139 84.6688 103.201 709.672
86.1659 84.8318 103.32 711.038
85.9005 85.2139 103.439 714.241
85.7313 85.5077 103.558 716.703
84.716 86.6395 103.678 726.189
85.689 85.7866 103.797 719.041
85.2104 86.3805 103.916 724.019
85.6732 86.0479 104.036 721.231
85.671 86.1661 104.155 722.222
86.5392 85.4156 104.274 715.932
84.6172 87.4556 104.394 733.03
87.1206 85.078 104.513 713.101
85.0524 87.2612 104.632 731.401
86.3221 86.1163 104.752 721.804
86.0222 86.5299 104.871 725.271
87.4614 85.216 104.99 714.258
86.4769 86.3196 105.109 723.508
85.8431 87.0725 105.229 729.819
85.2806 87.7493 105.348 735.492
86.7946 86.3609 105.467 723.855
85.0794 88.1886 105.587 739.173
86.4545 86.9349 105.706 728.666
