#E_pot E_kin E_opt Temperature
462.293 2481.45 594.41 667.944
462.257 2488.66 601.84 669.883
470.859 2488.1 609.27 669.732
469.8 2496.63 616.7 672.03
475.341 2498.73 624.13 672.594
485.891 2495.78 631.56 671.8
481.466 2507.17 638.991 674.866
495.244 2501.58 646.421 673.363
489.869 2513.69 653.851 676.622
509.195 2503.01 661.281 673.747
497.557 2521.03 668.711 678.598
512.673 2514.48 676.141 676.834
511.347 2522.65 683.571 679.034
519.298 2522.77 691.001 679.066
520.11 2529.17 698.432 680.788
528.59 2528.44 705.862 680.591
529.769 2534.72 713.292 682.283
530.688 2540.89 720.722 683.943
535.555 2543.68 728.152 684.694
544.296 2542.72 735.582 684.435
551.062 2543.37 743.012 684.611
555.502 2546.64 750.442 685.491
552.963 2556.47 757.873 688.137
560.413 2557.06 765.303 688.295
564.404 2560.46 772.733 689.212
570.32 2562.13 780.163 689.66
572.211 2567.66 787.593 691.148
580.781 2566.99 795.023 690.968
585.128 2570.56 802.453 691.931
585.908 2576.93 809.883 693.643
593.572 2576.91 817.314 693.639
596.133 2581.75 824.744 694.941
607.728 2578.19 832.174 693.983
605.88 2586.9 839.604 696.327
613.599 2587.25 847.034 696.421
612.322 2595.31 854.464 698.59
626.613 2589.33 861.894 696.981
622.289 2600.87 869.324 700.089
628.774 2602.09 876.755 700.417
631.649 2606.68 884.185 701.652
638.068 2607.99 891.615 702.004
643.406 2610.28 899.045 702.621
647.602 2613.59 906.475 703.513
651.281 2617.61 913.905 704.594
655.288 2621.11 921.335 705.536
664.883 2619.43 928.765 705.085
658.464 2632.66 936.196 708.645
670.211 2629.43 943.626 707.777
667.724 2638.91 951.056 710.327
678.07 2636.4 958.486 709.653
682.086 2639.8 965.916 710.567
682.115 2647.14 973.346 712.544
693.613 2643.2 980.776 711.482
697.979 2646.21 988.206 712.292
702.999 2649.24 995.637 713.107
705.889 2653.46 1003.07 714.244
711.418 2655.47 1010.5 714.786
717.974 2656.58 1017.93 715.083
720.889 2661.2 1025.36 716.326
727.317 2662.86 1032.79 716.773
725.779 2671.37 1040.22 719.065
737.403 2668.03 1047.65 718.165
731.463 2680.68 1055.08 721.571
749.365 2671.27 1062.51 719.039
745.685 2681.82 1069.94 721.878
753.434 2681.84 1077.37 721.882
756.027 2686.49 1084.8 723.134
759.392 2690.49 1092.23 724.211
772.398 2685.51 1099.66 722.871
766.867 2698.03 1107.09 726.241
780.078 2693.16 1114.52 724.929
773.065 2707 1121.95 728.655
782.678 2705.4 1129.38 728.225
789.672 2705.9 1136.81 728.359
790.476 2712.58 1144.24 730.156
798.873 2711.77 1151.67 729.939
801.621 2716.49 1159.1 731.211
808.746 2717.04 1166.53 731.359
811.492 2721.92 1173.96 732.671
818.013 2722.98 1181.39 732.958
820.88 2727.67 1188.82 734.219
819.747 2735.87 1196.25 736.428
834.013 2729.8 1203.68 734.792
834.079 2736.85 1211.11 736.69
839.819 2739.02 1218.54 737.274
842.409 2743.84 1225.97 738.572
853.431 2740.39 1233.4 737.643
850.976 2750.42 1240.83 740.342
860.725 2748.28 1248.26 739.768
862.475 2754.18 1255.69 741.356
865.053 2759.15 1263.12 742.692
869.145 2762.56 1270.55 743.611
879.236 2760.06 1277.98 742.937
881.736 2765.39 1285.41 744.373
883.711 2770.85 1292.84 745.842
888.02 2774.11 1300.27 746.721
893.096 2776.77 1307.7 747.435
900.182 2777.39 1315.13 747.603
904.452 2780.73 1322.56 748.501
905.72 2786.86 1329.99 750.151
912.032 2788.21 1337.42 750.516
913.416 2794.21 1344.85 752.129
925.214 2790.14 1352.28 751.035
924.621 2798.06 1359.71 753.165
935.261 2795.26 1367.14 752.413
943.044 2795.1 1374.57 752.37
939.247 2805.95 1382 755.291
944.969 2807.8 1389.43 755.787
955.492 2805.29 1396.86 755.112
953.952 2813.67 1404.29 757.369
967.288 2808.69 1411.72 756.029
966.074 2816.72 1419.15 758.189
980.936 2810.08 1426.58 756.402
980.124 2817.98 1434.01 758.529
987.677 2818.23 1441.44 758.597
989.812 2823.35 1448.87 759.973
996.716 2824.29 1456.3 760.228
1005.36 2823.62 1463.73 760.046
1004.92 2831.08 1471.16 762.054
1010.92 2832.91 1478.59 762.548
1013.56 2837.93 1486.02 763.899
1018.79 2840.35 1493.45 764.551
1023.17 2843.64 1500.88 765.435
1024.93 2849.19 1508.32 766.93
1034.63 2847.08 1515.75 766.363
1040.56 2848.85 1523.18 766.839
1041.91 2854.81 1530.61 768.443
1054.78 2850.08 1538.04 767.169
1049.02 2863.04 1545.47 770.658
1058.66 2861.1 1552.9 770.135
1057.6 2869.68 1560.33 772.443
1066.04 2868.98 1567.76 772.257
1065.88 2876.56 1575.19 774.297
1073.06 2877.16 1582.62 774.457
1084.69 2873.18 1590.05 773.386
1090 2875.68 1597.48 774.061
1091.5 2881.04 1604.91 775.503
1102.22 2878.49 1612.34 774.815
1097.32 2890.23 1619.77 777.976
1109.49 2886.53 1627.2 776.98
1108.21 2894.93 1634.63 779.24
1111.91 2898.65 1642.06 780.242
1117.02 2900.91 1649.49 780.85
1125.49 2900.36 1656.92 780.704
1129.03 2903.89 1664.35 781.654
1137.31 2903.29 1671.78 781.491
1135.51 2912.27 1679.21 783.91
1143.8 2911.47 1686.64 783.693
1146.1 2916.89 1694.07 785.153
1157.49 2913.18 1701.5 784.153
1156.24 2921.89 1708.93 786.498
1154.51 2930.93 1716.36 788.932
1173.67 2920.08 1723.79 786.012
1171.71 2929.2 1731.22 788.465
1182.49 2926.57 1738.65 787.758
1177.71 2938.52 1746.08 790.974
1197.74 2926.45 1753.51 787.726
1197.54 2933.6 1760.94 789.65
1201.8 2937.25 1768.37 790.633
1206.18 2940.22 1775.8 791.433
1211.47 2942.78 1783.23 792.122
1211.26 2950.24 1790.66 794.128
1215.25 2953.51 1798.09 795.01
1225.55 2951.17 1805.52 794.381
1227.51 2956.69 1812.95 795.867
1237.93 2953.8 1820.38 795.087
1243.57 2955.74 1827.81 795.611
1246.89 2959.96 1835.24 796.745
1251.65 2962.76 1842.67 797.499
1249.14 2972.79 1850.1 800.199
1266.72 2962.84 1857.53 797.52
1277.38 2959.81 1864.96 796.707
1275.91 2968.71 1872.39 799.101
1285.57 2966.91 1879.82 798.615
1285.41 2974.58 1887.25 800.682
1293.39 2974.1 1894.68 800.551
1295.32 2979.79 1902.11 802.084
1307.26 2975.38 1909.54 800.896
1309.76 2980.1 1916.97 802.167
1318.47 2979.41 1924.4 801.982
1329.96 2975.62 1931.83 800.961
1326.65 2986.36 1939.26 803.853
1337.17 2983.35 1946.69 803.041
1334.93 2992.94 1954.12 805.623
1338.84 2996.55 1961.55 806.596
1349.34 2993.66 1968.98 805.818
1347.69 3002.4 1976.41 808.17
1359.98 2998.27 1983.84 807.059
1365 3000.55 1991.27 807.671
1372.06 3001.7 1998.7 807.982
1373.97 3006.68 2006.13 809.323
1390.13 2999.27 2013.56 807.328
1375.29 3020.67 2020.99 813.086
1394.67 3009.83 2028.42 810.171
1393.51 3017.62 2035.85 812.266
1409.18 3010.39 2043.28 810.319
1403.45 3023.12 2050.71 813.746
1409.53 3024.6 2058.14 814.144
1420.82 3021.25 2065.57 813.243
1421.69 3027.67 2073 814.973
1429.14 3027.96 2080.43 815.049
1432.96 3031.67 2087.86 816.048
1442.23 3030.1 2095.29 815.626
1443.61 3036.1 2102.72 817.24
1445.9 3041.16 2110.16 818.603
1454.52 3040.31 2117.59 818.374
1455.2 3046.97 2125.02 820.166
1458.88 3050.88 2132.45 821.219
1465.1 3052.11 2139.88 821.552
1462.83 3061.94 2147.31 824.197
1488.56 3044.16 2154.74 819.41
1479.5 3060.02 2162.17 823.679
1498.18 3049.68 2169.6 820.897
1490.52 3063.95 2177.03 824.738
1513.87 3049.25 2184.46 820.779
1499.31 3070.01 2191.89 826.368
1516.31 3061.77 2199.32 824.151
1510.73 3074.24 2206.75 827.507
1519.84 3073.15 2214.18 827.214
1526.7 3073.44 2221.61 827.291
1528.5 3079.64 2229.04 828.961
1529.72 3085.49 2236.47 830.534
1541.33 3081.62 2243.9 829.494
1549.03 3081.47 2251.33 829.452
1559.79 3078.67 2258.76 828.7
1563.66 3082.42 2266.19 829.71
1565.4 3088.04 2273.62 831.222
1579.3 3081.97 2281.05 829.589
1578.55 3089.8 2288.48 831.694
1582.99 3093.06 2295.91 832.573
1591.13 3092.34 2303.34 832.38
1601.15 3090.54 2310.77 831.895
1603.79 3094.88 2318.2 833.062
1616.82 3089.74 2325.63 831.68
1614.14 3099.83 2333.06 834.395
1617.42 3104 2340.49 835.519
1630.85 3098.65 2347.92 834.079
1632.22 3104.15 2355.35 835.559
1648.14 3096.17 2362.78 833.411
1648.24 3103.2 2370.21 835.303
1665.9 3093.71 2377.64 832.747
1662.62 3103.7 2385.07 835.437
1676.77 3097.74 2392.5 833.832
1673.6 3107.53 2399.93 836.467
1689.79 3100.11 2407.36 834.47
1677.42 3118.75 2414.79 839.489
1708.94 3095.96 2422.22 833.353
1699.35 3112.16 2429.65 837.715
1720.37 3099.53 2437.08 834.315
1707.41 3119.25 2444.51 839.624
1725.14 3109.69 2451.94 837.049
1724.93 3117.19 2459.37 839.069
1733.26 3117.02 2466.8 839.021
1729.4 3127.97 2474.23 841.97
1745.92 3119.48 2481.66 839.686
1747.8 3124.73 2489.09 841.098
1753.35 3127.15 2496.52 841.748
1748.84 3138.49 2503.95 844.8
1770.77 3124.87 2511.38 841.136
1770.15 3132.83 2518.81 843.277
1783.3 3127.55 2526.24 841.857
1782.29 3135.84 2533.67 844.088
1794.64 3131.16 2541.1 842.829
1794.52 3138.77 2548.53 844.876
1804.06 3136.63 2555.96 844.3
1802.62 3145.68 2563.39 846.737
1823.17 3132.72 2570.82 843.249
1826.26 3136.92 2578.25 844.38
1838.54 3132.52 2585.68 843.194
1832.04 3146.54 2593.11 846.968
1843.63 3142.72 2600.54 845.94
1847.75 3146.06 2607.97 846.839
1848.87 3152.58 2615.4 848.595
1867.46 3141.43 2622.83 845.592
1865.85 3150.75 2630.26 848.102
1861.56 3161.89 2637.69 851.099
1888.44 3143.92 2645.12 846.264
1878.86 3160.23 2652.55 850.655
1903.41 3143.96 2659.98 846.273
1898.25 3156.34 2667.41 849.605
1914.16 3148.16 2674.84 847.405
1915 3154.52 2682.27 849.116
1919.83 3157.42 2689.7 849.897
1934.58 3150.43 2697.13 848.014
1936.71 3156.09 2704.56 849.538
1944.15 3156.35 2711.99 849.609
1949.44 3157.93 2719.43 850.034
1955.9 3159.33 2726.86 850.41
1959.86 3163.32 2734.29 851.486
1970.01 3160.44 2741.72 850.711
1976.21 3161.59 2749.15 851.018
2005.4 3140.78 2756.58 845.418
1983.11 3169.18 2764.01 853.063
2014.07 3147.3 2771.44 847.172
2005.04 3162.88 2778.87 851.366
2028.54 3147.87 2786.3 847.327
2017.19 3165.77 2793.73 852.146
2034.4 3157.2 2801.16 849.838
2018.37 3180.11 2808.59 856.005
2052.79 3154.57 2816.02 849.131
2035.18 3178.4 2823.45 855.545
2059.28 3162.64 2830.88 851.303
2049.96 3178.67 2838.31 855.616
2061.12 3175.57 2845.74 854.782
2052.43 3191.51 2853.17 859.073
2082.12 3170.04 2860.6 853.295
2082.29 3176.65 2868.03 855.073
2101.86 3165.04 2875.46 851.949
2088.94 3185.1 2882.89 857.347
2103.25 3178.68 2890.32 855.619
2104.07 3184.94 2897.75 857.305
2123.18 3174.23 2905.18 854.423
2118.7 3185.49 2912.61 857.454
2148.33 3164.38 2920.04 851.772
2129.91 3189.01 2927.47 858.4
2154.35 3173.12 2934.9 854.123
2139.33 3194.87 2942.33 859.977
2162.27 3180.02 2949.76 855.98
2156.66 3192.74 2957.19 859.403
2169.91 3187.7 2964.62 858.047
2172.34 3192.5 2972.05 859.34
2194.89 3178 2979.48 855.437
2191.79 3188.43 2986.91 858.245
2198.86 3188.67 2994.34 858.309
2207.64 3187.59 3001.77 858.019
2219.9 3182.47 3009.2 856.639
2223.01 3187.29 3016.63 857.937
2226.77 3190.16 3024.06 858.711
2243.19 3182.41 3031.49 856.624
2239.69 3192.37 3038.92 859.305
2265.15 3175.3 3046.35 854.709
2254.25 3193.22 3053.78 859.535
2272.64 3183.06 3061.21 856.799
2279.5 3183.14 3068.64 856.82
2287.27 3183.31 3076.07 856.866
2289.43 3188.68 3083.5 858.313
2293.79 3192.01 3090.93 859.207
2300.96 3192.52 3098.36 859.346
2303.95 3196.47 3105.79 860.409
2312.73 3195.47 3113.22 860.139
2325.86 3190.2 3120.65 858.722
2332.67 3190.38 3128.08 858.769
2348.14 3182.98 3135.51 856.776
2353.15 3185.25 3142.94 857.39
2365.47 3180.94 3150.37 856.229
2374.93 3178.96 3157.8 855.695
2378.25 3183.33 3165.23 856.871
2385.2 3183.96 3172.66 857.04
2397.46 3179.31 3180.09 855.79
2392.48 3191.78 3187.52 859.145
2415.53 3176.39 3194.95 855.003
2406.98 3192.13 3202.38 859.239
2414.83 3192.66 3209.81 859.382
2425.47 3189.15 3217.24 858.438
2432.54 3189.82 3224.67 858.617
2440.25 3189.79 3232.1 858.61
2452.81 3184.84 3239.53 857.278
2450.35 3194.43 3246.96 859.858
2452.28 3199.95 3254.39 861.345
2471.42 3188.42 3261.82 858.242
2472.68 3194.51 3269.25 859.88
2469.83 3205.08 3276.68 862.725
2471.76 3210.34 3284.11 864.142
2488.4 3201.83 3291.54 861.851
2485.41 3211.77 3298.97 864.526
2508.67 3196.66 3306.4 860.46
2498.73 3213.24 3313.83 864.924
2522.98 3197.77 3321.27 860.758
2505.49 3221.56 3328.7 867.162
2525.09 3210.19 3336.13 864.102
2527.8 3214.9 3343.56 865.368
2534.64 3215.81 3350.99 865.613
2550.02 3207.99 3358.42 863.51
2552.6 3212.87 3365.85 864.824
2565.91 3207.21 3373.28 863.299
2564.85 3215.34 3380.71 865.488
2588.05 3200.47 3388.14 861.486
2589.99 3205.53 3395.57 862.847
2598.02 3205.11 3403 862.735
2603.17 3207.38 3410.43 863.346
2614.24 3203.94 3417.86 862.418
2612.46 3213.26 3425.29 864.928
2622.77 3210.41 3432.72 864.161
2632.72 3208.07 3440.15 863.53
2635.4 3212.94 3447.58 864.843
2649.81 3205.93 3455.01 862.955
2657.08 3205.89 3462.44 862.944
2667.42 3203.41 3469.87 862.277
2664.27 3213.48 3477.3 864.987
2682.95 3203.13 3484.73 862.201
2671.66 3220.99 3492.16 867.009
2702.33 3198.69 3499.59 861.005
2699.16 3209.03 3507.02 863.789
2711.91 3203.88 3514.45 862.402
2718.26 3205.18 3521.88 862.754
2729.6 3201.55 3529.31 861.775
2731 3207.56 3536.74 863.393
2745.88 3200.34 3544.17 861.449
2746.04 3207.33 3551.6 863.332
2755.63 3205.86 3559.03 862.935
2767.51 3201.32 3566.46 861.714
2764.1 3212.3 3573.89 864.669
2777.29 3206.55 3581.32 863.122
2777.65 3213.8 3588.75 865.074
2784.07 3214.95 3596.18 865.383
2793.61 3213.28 3603.61 864.934
2800.04 3214.17 3611.04 865.172
2816.73 3205.38 3618.47 862.808
2813.52 3216.24 3625.9 865.729
2823.87 3213.39 3633.33 864.963
2826.3 3218.45 3640.76 866.325
2834.51 3218.03 3648.19 866.211
2838.53 3221.4 3655.62 867.118
2861.25 3206.61 3663.05 863.137
2854.84 3219.9 3670.48 866.714
2869.98 3212.9 3677.91 864.83
2867.01 3222.98 3685.34 867.545
2875.69 3221.83 3692.77 867.235
2892.16 3213.2 3700.2 864.912
2894.58 3218 3707.63 866.203
2916.68 3204.13 3715.06 862.472
2912.67 3215.33 3722.49 865.486
2923.03 3213.16 3729.92 864.902
2922.54 3220.73 3737.35 866.939
2936.13 3214.53 3744.78 865.269
2935.8 3222.6 3752.21 867.441
2947.86 3218.15 3759.64 866.245
2957.67 3216.18 3767.07 865.714
2956.94 3223.99 3774.5 867.816
2973.38 3215.45 3781.93 865.518
2969.27 3226.67 3789.36 868.536
2980.57 3223.34 3796.79 867.64
2986.46 3225.03 3804.22 868.095
2994.91 3224.08 3811.65 867.84
2999.29 3227.03 3819.08 868.633
3007.56 3226.83 3826.51 868.58
3009.85 3231.7 3833.94 869.892
3020.36 3229.11 3841.37 869.195
3013.62 3242.41 3848.8 872.774
3044.38 3220.72 3856.23 866.935
3031.09 3240.23 3863.66 872.188
3065.75 3214.45 3871.09 865.248
3042.87 3243.45 3878.52 873.054
3069.79 3225.31 3885.95 868.173
3057.66 3244 3893.38 873.202
3081.51 3228.65 3900.81 869.069
3087.74 3229.56 3908.24 869.315
3094.51 3230.49 3915.67 869.566
3100.31 3231.98 3923.11 869.966
3108.96 3230.97 3930.54 869.695
3108.33 3239.04 3937.97 871.866
3114.35 3240.7 3945.4 872.314
3133.98 3229.2 3952.83 869.218
3129.99 3240.05 3960.26 872.14
3144.19 3233.64 3967.69 870.413
3151.29 3234.01 3975.12 870.513
3146.25 3246.34 3982.55 873.832
3168.46 3232.27 3989.98 870.044
3170.74 3237.42 3997.41 871.432
3180.27 3235.36 4004.84 870.875
3186.93 3236.13 4012.27 871.083
3194.02 3236.8 4019.7 871.263
3204.36 3233.63 4027.13 870.412
3225.75 3220.07 4034.56 866.762
3232.16 3221.54 4041.99 867.156
3228.74 3232.38 4049.42 870.075
3243.12 3225.8 4056.85 868.302
3235.95 3240.01 4064.28 872.127
3254.53 3229.37 4071.71 869.265
3266.49 3224.87 4079.14 868.052
3275.62 3223.61 4086.57 867.714
3262.18 3243.84 4094 873.16
3289.14 3224.99 4101.43 868.086
3287.61 3233.91 4108.86 870.487
3289.21 3239.83 4116.29 872.079
3302.84 3233.76 4123.72 870.445
3304.61 3239.4 4131.15 871.964
3309.25 3242.48 4138.58 872.794
3338.29 3221.39 4146.01 867.115
3334.31 3232.41 4153.44 870.083
3334.64 3239.56 4160.87 872.007
3345.75 3236.22 4168.3 871.108
3361.44 3228.24 4175.73 868.96
3364.9 3232.31 4183.16 870.055
3373.31 3231.48 4190.59 869.831
3373.7 3238.45 4198.02 871.707
3392.75 3227.69 4205.45 868.812
3375.99 3251.01 4212.88 875.088
3405.7 3229.6 4220.31 869.325
3401.65 3240.35 4227.74 872.218
3427.06 3223.12 4235.17 867.582
3409.83 3247.25 4242.6 874.076
3421.87 3243.11 4250.03 872.962
3426.4 3246 4257.46 873.739
3439.14 3240.95 4264.89 872.381
3452.68 3235.11 4272.32 870.809
3455.61 3239.98 4279.75 872.12
3448.71 3253.81 4287.18 875.844
3457.56 3251.92 4294.61 875.335
3469.24 3248.45 4302.04 874.399
3469.28 3255.59 4309.47 876.322
3491.59 3241.15 4316.9 872.435
3498.29 3241.71 4324.33 872.586
3501.14 3246.47 4331.76 873.867
3493.86 3261.1 4339.19 877.806
3505.39 3257.13 4346.62 876.737
3499.63 3269.97 4354.05 880.192
3517.12 3260.79 4361.48 877.723
3518.57 3266.92 4368.91 879.371
3523.32 3268.96 4376.34 879.92
3545.15 3255.57 4383.77 876.316
3526.18 3281.08 4391.2 883.182
3546.75 3268.8 4398.63 879.877
3557.76 3265.21 4406.06 878.91
3564.47 3266.01 4413.49 879.128
3572.58 3265.39 4420.92 878.96
3562.3 3282.31 4428.35 883.515
3595.93 3257.42 4435.78 876.815
3581.05 3278.93 4443.21 882.603
3603.81 3264.47 4450.64 878.713
3615.06 3260.76 4458.07 877.713
3616.14 3266.86 4465.5 879.355
3626.39 3264.02 4472.93 878.59
3618.22 3279.74 4480.36 882.824
3632.89 3272.95 4487.79 880.996
3627.1 3285.6 4495.22 884.399
3642.1 3278.45 4502.65 882.475
3646.15 3281.52 4510.08 883.301
3668.98 3267.04 4517.51 879.405
3669.45 3273.7 4524.95 881.196
3673.25 3277.21 4532.38 882.142
3686.89 3271.52 4539.81 880.61
3692.8 3273.4 4547.24 881.115
3706.77 3267.19 4554.67 879.443
3696.23 3284.69 4562.1 884.156
3705.62 3283.05 4569.53 883.713
3708.54 3287.18 4576.96 884.825
3712.83 3290.79 4584.39 885.797
3718.07 3292.73 4591.82 886.32
3733.16 3285.27 4599.25 884.311
3735.94 3290.31 4606.68 885.668
3726.27 3306.75 4614.11 890.093
3755.48 3286.01 4621.54 884.509
3745.51 3302.68 4628.97 888.997
3770.58 3285.74 4636.4 884.437
3761.74 3301.82 4643.83 888.767
3775.97 3295.26 4651.26 886.999
3772.12 3306.86 4658.69 890.123
3784 3302.13 4666.12 888.85
3797.79 3296.64 4673.55 887.372
3792.5 3308.87 4680.98 890.663
3816.14 3293.12 4688.41 886.425
3834.56 3282.4 4695.84 883.538
3833.79 3290.48 4703.27 885.714
3834.78 3297.07 4710.7 887.487
3838.8 3300.62 4718.13 888.443
3843.58 3303.1 4725.56 889.11
3848.07 3306.52 4732.99 890.03
3854.25 3307.69 4740.42 890.347
3860.2 3309.22 4747.85 890.757
3874.25 3302.77 4755.28 889.023
3877.52 3306.95 4762.71 890.148
3881.59 3310.58 4770.14 891.123
3883.14 3316.18 4777.57 892.632
3897.16 3310.08 4785 890.989
3894.99 3319.93 4792.43 893.64
3893.05 3328.84 4799.86 896.04
3909.07 3320.82 4807.29 893.88
3908.34 3328.41 4814.72 895.922
3911.64 3332.94 4822.15 897.143
3914.02 3337.82 4829.58 898.457
3944.42 3315.9 4837.01 892.556
3928.92 3338.19 4844.44 898.555
3936.48 3338.32 4851.87 898.591
3942.14 3340.26 4859.3 899.113
3934.35 3355.04 4866.73 903.091
3951.05 3346.5 4874.16 900.793
3939.36 3364.83 4881.59 905.727
3961.5 3351.32 4889.02 902.089
3958.66 3360.78 4896.45 904.637
3983.28 3344.62 4903.88 900.286
3977.96 3357.22 4911.31 903.679
3983.69 3359.27 4918.74 904.229
3986.63 3363.83 4926.17 905.458
3988.21 3369.07 4933.6 906.868
3992.41 3372.93 4941.03 907.908
3989.86 3382.47 4948.46 910.474
4000.15 3380.18 4955.89 909.859
4020.08 3368.13 4963.32 906.615
4007.84 3387.49 4970.75 911.826
4018 3385.19 4978.18 911.208
4020.26 3390.51 4985.61 912.639
4027.13 3390.75 4993.04 912.705
4032.59 3393.05 5000.47 913.322
4031.65 3401.13 5007.9 915.497
4043.6 3397.16 5015.33 914.429
4050.4 3397.82 5022.76 914.606
4048.49 3407.01 5030.19 917.081
4059.04 3404.18 5037.62 916.318
4074.35 3396.55 5045.05 914.264
4057.17 3420.82 5052.48 920.798
4071.14 3415.15 5059.91 919.272
4064.58 3428.16 5067.34 922.773
4076.37 3424.65 5074.77 921.828
4090.71 3417.82 5082.2 919.991
4081.08 3434.95 5089.63 924.602
4092 3431.84 5097.06 923.765
4087.17 3444.37 5104.49 927.137
4097.81 3441.16 5111.92 926.274
4110.5 3435.83 5119.35 924.839
4116.55 3437.62 5126.79 925.321
4112.6 3448.92 5134.22 928.361
4120.5 3448.99 5141.65 928.38
4127.47 3449.26 5149.08 928.453
4132.98 3451.27 5156.51 928.995
4147.75 3444.4 5163.94 927.145
4142.97 3456.13 5171.37 930.302
4146.46 3460.72 5178.8 931.539
4145.38 3468.99 5186.23 933.763
4151.97 3469.79 5193.66 933.98
4161.12 3468.71 5201.09 933.689
4171.43 3465.72 5208.52 932.882
4188.07 3457.11 5215.95 930.567
4177.56 3474.21 5223.38 935.17
4184.45 3474.96 5230.81 935.37
4206.66 3460.91 5238.24 931.589
4178.17 3495.71 5245.67 940.956
4197.9 3484.32 5253.1 937.89
4203.82 3486.08 5260.53 938.363
4209.8 3487.29 5267.96 938.691
4206.03 3498.26 5275.39 941.644
4224.73 3487.53 5282.82 938.756
4220.29 3499.55 5290.25 941.99
4229.47 3497.95 5297.68 941.559
4217.18 3517.64 5305.11 946.86
4225.9 3516.59 5312.54 946.577
4233.65 3515.92 5319.97 946.397
4253.61 3504.44 5327.4 943.306
4243.96 3520.76 5334.83 947.698
4265.7 3506.96 5342.26 943.983
4257.18 3522.92 5349.69 948.281
4268.48 3518.98 5357.12 947.219
4272.55 3522.99 5364.55 948.3
4283.54 3519.6 5371.98 947.386
4281.2 3529.1 5379.41 949.944
4296.34 3521.77 5386.84 947.97
4281.3 3543.95 5394.27 953.94
4288.42 3544.63 5401.7 954.125
4304.31 3536.48 5409.13 951.931
4296.68 3550.84 5416.56 955.795
4315 3540.96 5423.99 953.136
4308.93 3554.2 5431.42 956.699
4330.3 3540.61 5438.85 953.042
4335.92 3542.59 5446.28 953.574
4327.82 3557.84 5453.71 957.68
4335.57 3557.35 5461.14 957.549
4342.93 3557.63 5468.57 957.624
4346.8 3561.53 5476 958.673
4338.23 3577.18 5483.43 962.886
4356.02 3567.14 5490.86 960.182
4361.12 3569.65 5498.29 960.86
4368.96 3569.36 5505.72 960.781
4364.84 3580.46 5513.15 963.77
4365.6 3587.27 5520.58 965.603
4376.49 3584.09 5528.01 964.746
4387.21 3580.99 5535.44 963.911
4367.86 3607.13 5542.87 970.948
4394.11 3589.22 5550.3 966.127
4399.42 3590.87 5557.73 966.57
4404.93 3593.3 5565.16 967.225
4410.69 3595.11 5572.59 967.713
4419.66 3593.73 5580.02 967.34
4405.04 3615.48 5587.45 973.194
