#E_pot E_kin E_opt Temperature
93.7106 862.964 192.098 655.878
96.1684 863.435 194.729 656.236
96.2039 865.847 197.361 658.069
99.493 865.337 199.992 657.682
102.56 865.203 202.624 657.58
100.933 869.303 205.255 660.696
98.5398 873.988 207.887 664.257
102.501 872.811 210.518 663.363
109.876 868.572 213.149 660.141
107.987 872.85 215.781 663.392
105.172 877.958 218.412 667.275
108.643 877.444 221.044 666.884
113.284 875.595 223.675 665.478
114.171 877.489 226.307 666.918
116.926 877.297 228.938 666.772
113.356 883.573 231.57 671.542
117.068 882.544 234.201 670.76
120.317 882.091 236.833 670.416
121.323 883.59 239.464 671.555
122.579 885.113 242.096 672.712
124.455 886.082 244.727 673.449
126.389 886.799 247.359 673.994
126.822 889.01 249.99 675.674
128.988 889.457 252.622 676.014
131.907 889.301 255.253 675.896
129.147 894.521 257.885 679.863
133.461 892.995 260.516 678.703
140.093 889.277 263.148 675.877
139.529 892.188 265.779 678.089
136.411 897.897 268.41 682.429
140.363 896.577 271.042 681.425
142.56 897.339 273.673 682.004
143.458 899.196 276.305 683.416
148.046 897.32 278.936 681.99
147.937 900.065 281.568 684.077
151.234 899.415 284.199 683.582
147.967 905.155 286.831 687.945
152.412 903.58 289.462 686.748
156.951 901.838 292.094 685.424
156.324 904.993 294.725 687.822
153.679 909.979 297.357 691.612
159.171 907.618 299.988 689.817
163.186 906.383 302.62 688.878
162.315 909.548 305.251 691.284
162.781 911.568 307.883 692.819
165.053 912.001 310.514 693.148
166.707 913.213 313.146 694.069
169.179 913.643 315.777 694.396
170.468 914.773 318.408 695.255
171.383 916.553 321.04 696.608
174.127 916.441 323.671 696.522
172.737 920.423 326.303 699.549
177.924 918.049 328.934 697.744
182.544 916.458 331.566 696.535
179.013 922.341 334.197 701.007
178.771 925.054 336.829 703.069
184.652 922.049 339.46 700.785
186.022 923.261 342.092 701.706
186.244 925.512 344.723 703.417
187.66 926.91 347.355 704.48
189.461 927.961 349.986 705.278
189.123 930.605 352.618 707.288
193.498 928.973 355.249 706.047
196.147 929.094 357.881 706.139
192.844 934.933 360.512 710.577
197.262 933.333 363.144 709.361
201.257 932.169 365.775 708.477
199.719 936.297 368.407 711.614
197.293 941.187 371.038 715.33
205.53 935.98 373.669 711.373
205.76 938.291 376.301 713.129
204.037 942.453 378.932 716.293
210.247 939.101 381.564 713.745
212.935 938.94 384.195 713.622
209.033 945.116 386.827 718.316
211.912 945.018 389.458 718.242
217.788 942.196 392.09 716.097
217.002 945.664 394.721 718.733
219.42 945.782 397.353 718.822
220.265 947.513 399.984 720.138
222.309 948.25 402.616 720.699
229.18 944.452 405.247 717.812
227.686 948.333 407.879 720.761
223.444 955.111 410.51 725.913
230.016 951.284 413.142 723.004
232.625 951.592 415.773 723.239
231.271 955.328 418.405 726.078
231.204 957.861 421.036 728.003
236.416 955.637 423.667 726.313
241.914 953.155 426.299 724.426
240.386 957.063 428.93 727.397
238.98 960.849 431.562 730.274
244.854 958.058 434.193 728.153
248.152 957.469 436.825 727.705
246.68 961.254 439.456 730.582
246.444 964.07 442.088 732.722
246.731 966.724 444.719 734.739
256.228 960.19 447.351 729.773
253.672 965.135 449.982 733.531
252.915 968.418 452.614 736.026
256.814 967.349 455.245 735.214
256.983 969.818 457.877 737.091
259.604 969.735 460.508 737.028
263.132 969.141 463.14 736.577
264.111 970.64 465.771 737.715
267.904 969.754 468.403 737.042
265.926 974.388 471.034 740.564
267.829 975.024 473.666 741.047
269.837 975.88 476.297 741.698
272.061 976.477 478.928 742.152
271.374 979.716 481.56 744.613
274.17 979.63 484.191 744.548
274.538 981.879 486.823 746.258
277.318 981.889 489.454 746.265
280.07 981.638 492.086 746.074
284.239 980.474 494.717 745.19
285.797 981.533 497.349 745.994
285.885 983.881 499.98 747.779
290.318 982.23 502.612 746.524
289.872 985.386 505.243 748.923
287.693 989.987 507.875 752.42
294.175 986.362 510.506 749.665
298.704 984.715 513.138 748.413
298.428 987.599 515.769 750.605
299.859 988.817 518.401 751.531
297.766 993.505 521.032 755.094
299.981 993.956 523.664 755.437
308.023 988.808 526.295 751.524
305.3 994.03 528.926 755.492
306.995 995.01 531.558 756.237
312.875 992.122 534.189 754.042
311.571 996.169 536.821 757.118
307.741 1002.39 539.452 761.845
309.342 1003.46 542.084 762.658
317.438 998.327 544.715 758.758
321.584 997.22 547.347 757.917
313.733 1007.18 549.978 765.486
315.305 1008.24 552.61 766.29
323.395 1002.99 555.241 762.305
324.625 1004.41 557.873 763.385
330.009 1001.89 560.504 761.468
328.926 1005.53 563.136 764.233
324.939 1011.67 565.767 768.898
337.241 1002.64 568.399 762.034
339.38 1003.33 571.03 762.559
334.381 1010.59 573.662 768.079
332.27 1015.4 576.293 771.737
343.4 1007.33 578.925 765.601
347.735 1005.7 581.556 764.362
339.198 1016.4 584.187 772.491
341.383 1016.82 586.819 772.815
346.784 1014.52 589.45 771.069
352.663 1011.46 592.082 768.741
347.372 1019.14 594.713 774.575
343.837 1025.11 597.345 779.118
358.57 1013.44 599.976 770.248
360.498 1014.38 602.608 770.961
357.572 1019.76 605.239 775.052
355.626 1024.2 607.871 778.42
361.4 1021.08 610.502 776.05
366.224 1019.32 613.134 774.713
364.319 1023.74 615.765 778.077
360.286 1030.21 618.397 782.988
365.692 1027.43 621.028 780.877
374.043 1022.16 623.66 776.873
379.29 1019.8 626.291 775.079
373.71 1027.73 628.923 781.108
369.361 1034.35 631.554 786.134
376.773 1029.97 634.185 782.804
380.385 1029.32 636.817 782.314
378.451 1033.72 639.448 785.659
374.169 1040.4 642.08 790.736
376.497 1040.58 644.711 790.875
386.931 1033.11 647.343 785.197
386.63 1036.09 649.974 787.459
387.863 1037.53 652.606 788.551
389.993 1037.92 655.237 788.849
388.862 1041.94 657.869 791.904
397.338 1036.25 660.5 787.584
394.355 1041.54 663.132 791.601
393.283 1045.33 665.763 794.486
399.065 1042.53 668.395 792.355
406.37 1038.07 671.026 788.963
404.594 1042.18 673.658 792.086
401.107 1048.21 676.289 796.672
406.514 1045.78 678.921 794.825
409.659 1045.52 681.552 794.623
407.621 1049.88 684.184 797.943
414.151 1046.24 686.815 795.171
415.156 1047.77 689.446 796.338
413.235 1052.3 692.078 799.783
421.761 1046.6 694.709 795.451
423.102 1047.82 697.341 796.374
427.708 1046.12 699.972 795.082
421.2 1055 702.604 801.834
423.048 1055.78 705.235 802.421
436.674 1045.43 707.867 794.558
430.961 1053.4 710.498 800.612
431.02 1055.55 713.13 802.248
437.84 1051.7 715.761 799.325
437.602 1054.62 718.393 801.54
440.403 1054.61 721.024 801.532
440.596 1057.07 723.656 803.408
437.119 1063.03 726.287 807.932
442.852 1060.23 728.919 805.81
448.89 1057.13 731.55 803.449
451.501 1056.81 734.182 803.205
448.196 1062.68 736.813 807.669
454.8 1059.04 739.444 804.901
457.186 1059.45 742.076 805.211
459.75 1059.16 744.707 804.99
459.387 1062.31 747.339 807.391
468.594 1056.11 749.97 802.679
466.705 1060.59 752.602 806.083
467.854 1061.94 755.233 807.106
471.661 1060.82 757.865 806.254
478.56 1056.94 760.496 803.302
479.975 1058.2 763.128 804.263
479.006 1061.53 765.759 806.798
477.631 1065.61 768.391 809.894
479.089 1066.76 771.022 810.771
487.649 1061.11 773.654 806.479
483.222 1068.03 776.285 811.737
482.256 1071.6 778.917 814.446
494.921 1061.95 781.548 807.113
496.383 1063.19 784.18 808.058
493.819 1068.12 786.811 811.802
497.265 1067.17 789.443 811.081
499.912 1067.33 792.074 811.202
500.849 1069.05 794.705 812.508
499.782 1072.84 797.337 815.389
506.778 1068.8 799.968 812.321
506.713 1071.52 802.6 814.386
508.607 1072.2 805.231 814.905
508.845 1074.67 807.863 816.78
514.661 1071.55 810.494 814.413
519.647 1069.34 813.126 812.732
519.784 1071.82 815.757 814.613
516.891 1077.14 818.389 818.661
524.692 1072.12 821.02 814.847
533.179 1066.56 823.652 810.618
530.265 1071.99 826.283 814.748
540.261 1064.99 828.915 809.425
543.856 1063.97 831.546 808.65
536.431 1073.94 834.178 816.228
541.952 1071.15 836.809 814.109
550.634 1065.32 839.441 809.674
543.064 1075.38 842.072 817.319
545.062 1076.06 844.703 817.839
552.963 1071.29 847.335 814.214
550.367 1076.29 849.966 818.013
547.676 1081.35 852.598 821.857
558.847 1073.44 855.229 815.848
557.517 1077.49 857.861 818.928
550.979 1086.17 860.492 825.521
559.858 1080.09 863.124 820.901
573.774 1069.45 865.755 812.817
565.343 1080.07 868.387 820.883
563.549 1084.27 871.018 824.08
571.384 1079.61 873.65 820.533
574.367 1079.3 876.281 820.298
581.709 1074.83 878.913 816.902
575.467 1083.34 881.544 823.369
585.757 1075.87 884.176 817.695
590.387 1074.04 886.807 816.3
587.586 1079.22 889.439 820.242
587.403 1082.03 892.07 822.377
595.84 1076.33 894.702 818.043
598.549 1076.36 897.333 818.063
597.968 1079.61 899.964 820.534
597.347 1082.51 902.596 822.74
601.028 1081.62 905.227 822.067
603.513 1082.03 907.859 822.378
609.196 1078.9 910.49 819.996
607.41 1083.4 913.122 823.415
612.302 1081.04 915.753 821.624
610.259 1085.61 918.385 825.093
620.775 1078.11 921.016 819.396
625.492 1076.31 923.648 818.029
623.231 1080.81 926.279 821.449
637.683 1069.2 928.911 812.622
629.201 1080.26 931.542 821.031
635.145 1077.08 934.174 818.61
640.046 1075.12 936.805 817.122
636.575 1081.17 939.437 821.723
642.69 1077.79 942.068 819.155
639.692 1083.42 944.7 823.434
652.294 1073.65 947.331 816.009
649.144 1079.35 949.962 820.335
651.035 1080.16 952.594 820.955
660.337 1073.72 955.225 816.063
664.615 1072.06 957.857 814.794
661.839 1077.31 960.488 818.787
662.377 1079.28 963.12 820.286
676.986 1067.6 965.751 811.407
675.221 1072.2 968.383 814.905
674.895 1074.9 971.014 816.953
671.107 1081.28 973.646 821.804
679.646 1075.52 976.277 817.426
680.085 1077.9 978.909 819.24
680.788 1079.72 981.54 820.621
684.127 1079.24 984.172 820.252
687.262 1078.81 986.803 819.93
680.703 1087.69 989.435 826.679
686.806 1084.61 992.066 824.338
696.835 1077.6 994.698 819.009
694.346 1082.42 997.329 822.673
690.116 1088.85 999.961 827.562
701.468 1080.67 1002.59 821.345
705.864 1079.11 1005.22 820.154
698.64 1088.65 1007.85 827.403
700.131 1089.9 1010.49 828.355
710.67 1082.44 1013.12 822.686
710.293 1085.48 1015.75 824.999
705.138 1092.64 1018.38 830.442
715.712 1085.09 1021.01 824.703
721.57 1082.2 1023.64 822.506
715.842 1090.17 1026.28 828.56
723.709 1085.07 1028.91 824.683
734.551 1077.04 1031.54 818.581
729.82 1084.32 1034.17 824.116
737.019 1079.92 1036.8 820.772
746.464 1073.55 1039.43 815.93
736.933 1085.07 1042.06 824.685
741.607 1083.41 1044.7 823.426
753.666 1074.42 1047.33 816.591
746.863 1083.36 1049.96 823.39
747.853 1085.13 1052.59 824.73
756.467 1079.45 1055.22 820.418
753.204 1085.22 1057.85 824.802
751.274 1089.74 1060.48 828.232
758.277 1085.3 1063.12 824.858
759.933 1086.54 1065.75 825.801
757.511 1091.52 1068.38 829.589
758.036 1093.7 1071.01 831.246
760.157 1094.19 1073.64 831.614
766.295 1090.68 1076.27 828.948
771.07 1089.02 1078.9 827.685
769.456 1093.05 1081.54 830.752
767.528 1097.54 1084.17 834.164
776.299 1091.69 1086.8 829.714
780.786 1089.61 1089.43 828.14
782.815 1090.43 1092.06 828.757
791.861 1084.29 1094.69 824.089
784.363 1094.2 1097.33 831.628
788.986 1092.4 1099.96 830.26
787.363 1096.43 1102.59 833.317
789.644 1096.9 1105.22 833.674
796.21 1093.06 1107.85 830.757
799.829 1092.15 1110.48 830.069
804.573 1090.01 1113.11 828.443
808.237 1088.92 1115.75 827.611
808.958 1090.88 1118.38 829.104
814.124 1088.36 1121.01 827.185
809.914 1095.13 1123.64 832.333
811.373 1096.2 1126.27 833.148
824.366 1086.04 1128.9 825.423
818.843 1093.95 1131.53 831.438
818.365 1097.46 1134.17 834.104
837.103 1081.76 1136.8 822.169
826.088 1094.88 1139.43 832.14
826.975 1096.7 1142.06 833.526
834.583 1092.16 1144.69 830.073
836.076 1093.11 1147.32 830.798
841.276 1090.68 1149.95 828.951
851.593 1083.17 1152.59 823.238
842.328 1094.66 1155.22 831.976
850.729 1088.98 1157.85 827.661
852.922 1089.76 1160.48 828.251
858.183 1087.19 1163.11 826.299
849.407 1097.93 1165.74 834.459
858.846 1091.67 1168.37 829.701
861.09 1092.2 1171.01 830.106
855.863 1099.74 1173.64 835.835
859.596 1098.74 1176.27 835.075
867.067 1094.12 1178.9 831.56
871.393 1092.59 1181.53 830.399
868.746 1097.89 1184.16 834.428
876.614 1092.78 1186.8 830.542
875.764 1096.13 1189.43 833.094
878.994 1095.63 1192.06 832.712
882.635 1094.84 1194.69 832.108
878.398 1101.22 1197.32 836.962
888.767 1093.94 1199.95 831.429
887.709 1097.58 1202.58 834.196
893.785 1094.33 1205.22 831.725
897.511 1093.13 1207.85 830.814
907.285 1086.48 1210.48 825.756
897.124 1098.77 1213.11 835.099
905.195 1093.69 1215.74 831.237
909.793 1091.76 1218.37 829.771
909.777 1094.15 1221 831.589
907.834 1098.86 1223.64 835.169
923.753 1086.06 1226.27 825.439
915.027 1097.03 1228.9 833.777
920.445 1094.44 1231.53 831.804
926.776 1090.98 1234.16 829.178
923.595 1096.55 1236.79 833.414
929.534 1093.42 1239.42 831.034
921.905 1103.67 1242.06 838.823
926.269 1102.18 1244.69 837.69
933.961 1096.98 1247.32 833.741
930.639 1102.82 1249.95 838.179
935.767 1100.4 1252.58 836.337
949.415 1089.68 1255.21 828.187
945.554 1096.15 1257.85 833.108
945.059 1099.23 1260.48 835.447
949.646 1097.36 1263.11 834.029
956.964 1092.98 1265.74 830.7
957.68 1094.71 1268.37 832.012
957.514 1097.49 1271 834.125
956.829 1101.02 1273.63 836.812
958.139 1102.11 1276.27 837.633
966.072 1097.26 1278.9 833.948
964.307 1101.62 1281.53 837.268
972.166 1096.46 1284.16 833.346
972.071 1099.35 1286.79 835.536
973.626 1100.51 1289.42 836.42
982.105 1094.88 1292.05 832.142
977.971 1101.29 1294.69 837.01
982.069 1100.19 1297.32 836.176
990.59 1094.44 1299.95 831.806
987.733 1099.47 1302.58 835.627
989.762 1100.19 1305.21 836.178
993.479 1099.51 1307.84 835.657
991.986 1103.42 1310.47 838.632
993.851 1103.92 1313.11 839.013
1007.49 1093.7 1315.74 831.243
1001.43 1101.81 1318.37 837.41
1005.46 1100.49 1321 836.406
1016.69 1092.34 1323.63 830.21
1009.18 1102.14 1326.26 837.662
1015.08 1099.15 1328.89 835.383
1014.58 1102.36 1331.53 837.825
1014.6 1104.61 1334.16 839.54
1014.69 1107.3 1336.79 841.578
1016.27 1108.36 1339.42 842.387
1012.34 1114.63 1342.05 847.151
1026.26 1103.97 1344.68 839.05
1032.26 1100.81 1347.32 836.651
1031.24 1104.12 1349.95 839.163
1031.53 1106.64 1352.58 841.082
1042.04 1098.95 1355.21 835.236
1038.65 1104.84 1357.84 839.714
1043.59 1102.73 1360.47 838.104
1043.19 1105.6 1363.1 840.291
1047.87 1103.67 1365.74 838.819
1047.37 1106.7 1368.37 841.124
1065.23 1091.96 1371 829.924
1056.05 1103.66 1373.63 838.815
1050.65 1111.35 1376.26 844.661
1063.19 1101.96 1378.89 837.522
1066.37 1101.16 1381.52 836.915
1062.79 1107.3 1384.16 841.581
1066.28 1106.63 1386.79 841.073
1075.14 1100.6 1389.42 836.492
1068.38 1109.64 1392.05 843.363
1073.3 1107.58 1394.68 841.794
1074.52 1109.15 1397.31 842.987
1075.21 1110.97 1399.94 844.368
1089.92 1099.23 1402.58 835.451
1091.33 1100.47 1405.21 836.391
1088.79 1105.4 1407.84 840.135
1086.93 1109.91 1410.47 843.563
1093.28 1106.46 1413.1 840.942
1097.4 1104.81 1415.73 839.688
1100.14 1104.83 1418.37 839.702
1106.7 1101.07 1421 836.847
1097.69 1112.3 1423.63 845.383
1118.13 1094.93 1426.26 832.179
1119.33 1096.52 1428.89 833.391
1109.84 1108.09 1431.52 842.179
1121.11 1099.74 1434.15 835.835
1121.61 1102.1 1436.79 837.627
1120.36 1105.75 1439.42 840.404
1124.95 1103.95 1442.05 839.039
1130.8 1100.78 1444.68 836.624
1133.62 1100.52 1447.31 836.428
1138.08 1098.79 1449.94 835.111
1138.84 1100.77 1452.57 836.622
1145.38 1097 1455.21 833.755
1147.18 1097.74 1457.84 834.314
1144.77 1102.72 1460.47 838.098
1155.08 1095.18 1463.1 832.371
1154.15 1098.62 1465.73 834.984
1154.82 1100.65 1468.36 836.523
1157.91 1100.51 1470.99 836.423
1155.18 1105.45 1473.63 840.178
1161.32 1102.25 1476.26 837.742
1176.43 1090.28 1478.89 828.642
1170.53 1098.29 1481.52 834.735
1168.91 1102.61 1484.15 838.02
1175.32 1099.04 1486.78 835.301
1176.28 1100.68 1489.41 836.552
1180.51 1098.93 1492.05 835.217
1183.51 1098.61 1494.68 834.978
1192.14 1093.08 1497.31 830.774
1190.08 1097.7 1499.94 834.287
1194.76 1095.51 1502.57 832.617
1194.87 1098.05 1505.2 834.554
1197.15 1098.49 1507.84 834.887
1201.32 1096.93 1510.47 833.696
1203.62 1097.21 1513.1 833.916
1208.75 1094.94 1515.73 832.184
1206.78 1099.33 1518.36 835.52
1209.56 1099.35 1520.99 835.541
1205.25 1106.1 1523.62 840.668
1205.79 1108.31 1526.26 842.348
1214.42 1102.58 1528.89 837.996
1205.3 1114.01 1531.52 846.678
1217.47 1105.12 1534.15 839.927
1216.04 1109.02 1536.78 842.887
1215.91 1111.62 1539.41 844.864
1226.58 1103.94 1542.04 839.029
1223.67 1109.53 1544.68 843.277
1229.78 1106.19 1547.31 840.735
1227.31 1111.11 1549.94 844.481
1227.76 1113.25 1552.57 846.106
1234.93 1109.01 1555.2 842.883
1227.36 1119.04 1557.83 850.501
1235.32 1113.92 1560.46 846.611
1236.97 1114.85 1563.1 847.32
1230.26 1124.1 1565.73 854.353
1241.78 1115.72 1568.36 847.981
1238.65 1121.26 1570.99 852.191
1246.3 1116.49 1573.62 848.565
1246.27 1119.44 1576.25 850.804
1235.27 1132.45 1578.89 860.693
1255.95 1115.18 1581.52 847.573
1251.11 1122.04 1584.15 852.782
1247.39 1128.37 1586.78 857.596
1254.11 1124.57 1589.41 854.709
1256.35 1125.2 1592.04 855.189
1248.06 1135.78 1594.67 863.227
1268.09 1119.22 1597.31 850.641
1259.18 1130.32 1599.94 859.075
1251.38 1140.35 1602.57 866.704
1265.56 1129.38 1605.2 858.364
1267.8 1129.75 1607.83 858.647
1261.31 1138.68 1610.46 865.431
1266.89 1136.12 1613.09 863.489
1272.56 1132.97 1615.73 861.088
1266.22 1141.77 1618.36 867.781
1278.51 1132.56 1620.99 860.777
1267.34 1146.03 1623.62 871.021
1276.89 1139.41 1626.25 865.988
1275.57 1143.56 1628.88 869.138
1277.24 1144.33 1631.51 869.722
1285.07 1139.5 1634.15 866.052
1286.77 1140.44 1636.78 866.771
1282.27 1147.37 1639.41 872.034
1284.09 1148.21 1642.04 872.676
1289.61 1145.31 1644.67 870.469
1295.63 1142.36 1647.3 868.225
1295.02 1145.5 1649.93 870.616
1301.94 1141.3 1652.57 867.419
1294.78 1151.12 1655.2 874.887
1299.38 1149.24 1657.83 873.455
1300.28 1150.96 1660.46 874.768
1301.5 1152.49 1663.09 875.925
1305.13 1151.31 1665.72 875.033
1305.21 1153.99 1668.36 877.066
1306.92 1155.03 1670.99 877.857
1309.05 1155.39 1673.62 878.13
1312.99 1154.28 1676.25 877.286
1313.94 1156.15 1678.88 878.712
1310.81 1161.79 1681.51 882.992
1317.59 1157.77 1684.14 879.938
1318.68 1159.28 1686.78 881.089
1317.54 1163.17 1689.41 884.042
1326.36 1157.14 1692.04 879.46
1318.56 1167.46 1694.67 887.303
1325.74 1163.03 1697.3 883.937
1334.35 1157.46 1699.93 879.706
1323.69 1170.35 1702.56 889.499
1328.61 1168.34 1705.2 887.971
1333.32 1166.29 1707.83 886.418
1328.31 1173.78 1710.46 892.108
1338.89 1166.21 1713.09 886.352
1328.06 1179.35 1715.72 896.341
1342.91 1167.8 1718.35 887.559
1345.26 1167.98 1720.98 887.703
1342.41 1173.43 1723.62 891.843
1343.08 1175.18 1726.25 893.173
1343.22 1177.71 1728.88 895.097
1344.1 1179.56 1731.51 896.504
1353.61 1172.69 1734.14 891.276
1354.31 1174.91 1736.77 892.968
1347.92 1183.69 1739.41 899.638
1359.93 1174.74 1742.04 892.836
1356.21 1180.82 1744.67 897.461
1358.84 1181.01 1747.3 897.602
1362.38 1180.2 1749.93 896.99
1360.95 1184.05 1752.56 899.911
1365.56 1182.34 1755.19 898.613
1365.12 1185.34 1757.83 900.894
1353.83 1198.97 1760.46 911.25
1369.41 1186.59 1763.09 901.847
1368.65 1189.77 1765.72 904.261
1377.41 1184.12 1768.35 899.969
1380.16 1184.09 1770.98 899.947
1371.25 1195.12 1773.61 908.329
1378.6 1190.72 1776.25 904.981
1379.4 1192.72 1778.88 906.502
1377.5 1197.04 1781.51 909.784
1386.05 1191.36 1784.14 905.471
1387.51 1192.74 1786.77 906.52
1380.83 1201.73 1789.4 913.35
1393.16 1192.36 1792.03 906.226
1388.89 1199.17 1794.67 911.403
1383.27 1207.52 1797.3 917.755
1392.26 1201.2 1799.93 912.946
1391.84 1204.31 1802.56 915.31
1395.47 1203.27 1805.19 914.519
1406.3 1195.58 1807.82 908.679
1409.85 1194.71 1810.45 908.015
1403.94 1202.95 1813.09 914.276
1399.76 1209.57 1815.72 919.309
1402.52 1209.73 1818.35 919.431
1408.85 1206.25 1820.98 916.787
1408.83 1208.6 1823.61 918.571
1403.88 1216.13 1826.24 924.297
1416.84 1206.26 1828.88 916.792
1408.27 1217.11 1831.51 925.042
1417.6 1210.59 1834.14 920.086
1406.77 1223.84 1836.77 930.158
1411.16 1222.2 1839.4 928.907
1414.37 1221.62 1842.03 928.471
1418.07 1220.7 1844.66 927.766
1430.67 1210.98 1847.3 920.377
1421.88 1222.06 1849.93 928.801
1430.02 1216.7 1852.56 924.727
1431.79 1217.74 1855.19 925.518
1430.11 1221.93 1857.82 928.7
1435.52 1219.36 1860.45 926.751
1441.5 1216.03 1863.08 924.216
1439.24 1220.97 1865.72 927.977
1436.16 1226.49 1868.35 932.167
1440.91 1224.6 1870.98 930.73
1444.42 1223.72 1873.61 930.062
1445.68 1225.18 1876.24 931.17
1447.52 1226.15 1878.87 931.914
1441.75 1234.25 1881.5 938.069
1448.5 1230.36 1884.14 935.114
1448.73 1233.06 1886.77 937.159
1443.69 1240.21 1889.4 942.599
1452.31 1234.39 1892.03 938.173
1458.27 1231.33 1894.66 935.849
1453.63 1238.32 1897.29 941.157
1458.63 1236.13 1899.92 939.497
1460.55 1236.99 1902.56 940.15
1464.62 1235.44 1905.19 938.971
1460.28 1242.28 1907.82 944.172
1467.56 1237.95 1910.45 940.876
1467.6 1240.43 1913.08 942.761
1459.54 1250.76 1915.71 950.612
1470.3 1243.06 1918.35 944.765
1467.31 1248.47 1920.98 948.875
1482.72 1236.09 1923.61 939.465
1475.69 1245.55 1926.24 946.658
1475.34 1248.62 1928.87 948.991
1484.83 1242 1931.5 943.957
1484.68 1244.55 1934.13 945.896
1484.89 1247.23 1936.77 947.929
1482.25 1252.45 1939.4 951.902
1480.98 1256.2 1942.03 954.749
1486.36 1253.56 1944.66 952.744
1492.62 1250.28 1947.29 950.252
1486.86 1258.45 1949.92 956.457
1488.59 1259.45 1952.55 957.218
1498.43 1252.35 1955.19 951.824
1502.09 1251.54 1957.82 951.205
1505.81 1250.62 1960.45 950.51
1495.18 1263.55 1963.08 960.333
1515.45 1246.29 1965.71 947.221
1502.18 1261.9 1968.34 959.085
1502.98 1263.99 1970.97 960.674
1515.02 1254.75 1973.61 953.649
1502.65 1269.35 1976.24 964.744
1513.58 1261.35 1978.87 958.663
1512.95 1264.59 1981.5 961.129
1521.47 1259.05 1984.13 956.912
1514.29 1268.67 1986.76 964.229
1512.23 1273.35 1989.4 967.785
1523.05 1265.61 1992.03 961.901
1519.42 1271.5 1994.66 966.375
1518.5 1275.11 1997.29 969.124
1522.25 1274.24 1999.92 968.458
1523.73 1275.09 2002.55 969.107
1538.94 1263.18 2005.18 960.054
1531.86 1272.63 2007.82 967.24
1527.13 1279.81 2010.45 972.697
1534.56 1275.28 2013.08 969.25
1532.34 1280.18 2015.71 972.976
1541.68 1273.57 2018.34 967.955
1539.47 1278.26 2020.97 971.519
1535.36 1285.14 2023.6 976.744
1546.97 1276.7 2026.24 970.327
1537.77 1288.18 2028.87 979.058
1545.91 1282.83 2031.5 974.991
1551.46 1279.6 2034.13 972.534
1543.95 1289.66 2036.76 980.181
1552.24 1284.31 2039.39 976.114
1546.68 1292.26 2042.02 982.159
1565.22 1277.02 2044.66 970.573
1553.44 1290.94 2047.29 981.15
1553.79 1293.28 2049.92 982.933
1563.65 1286.39 2052.55 977.695
1564.41 1288.08 2055.18 978.983
1561.52 1293.89 2057.81 983.393
1568.43 1289.63 2060.44 980.161
1560.19 1300.41 2063.08 988.35
1563.34 1299.91 2065.71 987.971
